,0
1905-11-10,0.11035667112532997
1905-11-11,0.08464394677225352
1905-11-12,0.050076411266326046
1905-11-13,-0.005332806785745506
1905-11-14,-0.09032596998700647
1905-11-15,-0.20627565098904205
1905-11-16,-0.34372514507089696
1905-11-17,-0.48405792840816286
1905-11-18,-0.6054350339534487
1905-11-19,-0.6899053402190087
1905-11-20,-0.7270618226429302
1905-11-21,-0.7151400173770686
1905-11-22,-0.6605506186744018
1905-11-23,-0.577311243881627
1905-11-24,-0.4845332282665533
1905-11-25,-0.402415893963207
1905-11-26,-0.34688555676386734
1905-11-27,-0.32567792066573076
1905-11-28,-0.33673344136444383
1905-11-29,-0.370367469144233
1905-11-30,-0.4132028972864484
1905-12-01,-0.4526657057967627
1905-12-02,-0.47980853705140036
1905-12-03,-0.4912049622572282
1905-12-04,-0.48900256412042387
1905-12-05,-0.4795354517160033
1905-12-06,-0.4700692713068726
1905-12-07,-0.4658767480000551
1905-12-08,-0.4676245331817245
1905-12-09,-0.47054972668557715
1905-12-10,-0.4658155314719118
1905-12-11,-0.4449448509685382
1905-12-12,-0.40405324117948965
1905-12-13,-0.3459700282313778
1905-12-14,-0.27912254015876214
1905-12-15,-0.21541631015745638
1905-12-16,-0.16703291197790737
1905-12-17,-0.14290937367654255
1905-12-18,-0.14493719941600763
1905-12-19,-0.16641302201864627
1905-12-20,-0.19297204793920897
1905-12-21,-0.2069166575080631
1905-12-22,-0.19389470331054703
1905-12-23,-0.15085350015249904
1905-12-24,-0.09003968231674324
1905-12-25,-0.03600830288030067
1905-12-26,-0.016160542565633693
1905-12-27,-0.05132840060559296
1905-12-28,-0.15053771582326142
1905-12-29,-0.31123292288223403
1905-12-30,-0.5214122643347195
1905-12-31,-0.7618091318099662
1906-01-01,-1.0069978794310286
1906-01-02,-1.2274695025695699
1906-01-03,-1.3930292160916702
1906-01-04,-1.4779301887472687
1906-01-05,-1.4653642383339154
1906-01-06,-1.350835909786885
1906-01-07,-1.143968245108232
1906-01-08,-0.8694597980466199
1906-01-09,-0.564168883414786
1906-01-10,-0.26887891858145596
1906-01-11,-0.016326938503040997
1906-01-12,0.177268951833691
1906-01-13,0.3131430486174046
1906-01-14,0.4040629101895985
1906-01-15,0.4672131409925882
1906-01-16,0.5182925434305183
1906-01-17,0.5680773009908078
1906-01-18,0.6211387917959967
1906-01-19,0.6779802335277388
1906-01-20,0.7389257839368939
1906-01-21,0.8078227285777564
1906-01-22,0.8923982935699798
1906-01-23,1.0013849317913666
1906-01-24,1.13921522362639
1906-01-25,1.3016053020779759
1906-01-26,1.4736334099981476
1906-01-27,1.6323812361615524
1906-01-28,1.7539865897884375
1906-01-29,1.8240073528945397
1906-01-30,1.8450005971502845
1906-01-31,1.8359670097137162
1906-02-01,1.8221397390010396
1906-02-02,1.8220607362638037
1906-02-03,1.839449925869393
1906-02-04,1.8635590269737516
1906-02-05,1.8744421835967406
1906-02-06,1.8498825170728077
1906-02-07,1.771179122485981
1906-02-08,1.6272582025867073
1906-02-09,1.4162233322468416
1906-02-10,1.1459603864217642
1906-02-11,0.8329516520885303
1906-02-12,0.49803319689503733
1906-02-13,0.15892722784078533
1906-02-14,-0.1749786920627725
1906-02-15,-0.5017216190584269
1906-02-16,-0.8197097157919941
1906-02-17,-1.1200814002469408
1906-02-18,-1.3830159182191952
1906-02-19,-1.581128671262159
1906-02-20,-1.688048907976612
1906-02-21,-1.6883560259984733
1906-02-22,-1.5831671124417432
1906-02-23,-1.3896710440900129
1906-02-24,-1.1356741296726414
1906-02-25,-0.852987094905389
1906-02-26,-0.5705318565514024
1906-02-27,-0.3082493568599991
1906-02-28,-0.07348152258038033
1906-03-01,0.13650398951051043
1906-03-02,0.3270790919215241
1906-03-03,0.4987128447858922
1906-03-04,0.6458688464111542
1906-03-05,0.7628910184916449
1906-03-06,0.8521804888588074
1906-03-07,0.9263848039977811
1906-03-08,1.0020176455344514
1906-03-09,1.0881432859753846
1906-03-10,1.1787725458628333
1906-03-11,1.2540014123032297
1906-03-12,1.289625980815984
1906-03-13,1.2683217212650026
1906-03-14,1.1864207729411576
1906-03-15,1.053508262755666
1906-03-16,0.8878120590945355
1906-03-17,0.7102943410888939
1906-03-18,0.539484458448717
1906-03-19,0.3868336137309405
1906-03-20,0.25487618495148673
1906-03-21,0.13940985700808645
1906-03-22,0.035041515005199975
1906-03-23,-0.060319769415259
1906-03-24,-0.14445655700301102
1906-03-25,-0.21371612533340867
1906-03-26,-0.2665824683023707
1906-03-27,-0.3058714664045268
1906-03-28,-0.33804948211091645
1906-03-29,-0.37092791271916337
1906-03-30,-0.41021337428345295
1906-03-31,-0.45616366057195457
1906-04-01,-0.5008481691867689
1906-04-02,-0.5284917941395677
1906-04-03,-0.5198170574982068
1906-04-04,-0.4598035976148148
1906-04-05,-0.34436537340346546
1906-04-06,-0.18269641830311262
1906-04-07,0.005665405154879552
1906-04-08,0.196110727004688
1906-04-09,0.3648875685415238
1906-04-10,0.4939446843005397
1906-04-11,0.5742639691865112
1906-04-12,0.6066514773167249
1906-04-13,0.6006791741356543
1906-04-14,0.5714617624977097
1906-04-15,0.5354187853885184
1906-04-16,0.5059434267320347
1906-04-17,0.4905392216308716
1906-04-18,0.4886802907340635
1906-04-19,0.4912032491515238
1906-04-20,0.48253997340591315
1906-04-21,0.4472013003136981
1906-04-22,0.3773023802056494
1906-04-23,0.27693222351014235
1906-04-24,0.16026031768811477
1906-04-25,0.04560820213523538
1906-04-26,-0.05068678815570886
1906-04-27,-0.11689727117694458
1906-04-28,-0.1461129363408865
1906-04-29,-0.13635843233744704
1906-04-30,-0.09210590288181637
1906-05-01,-0.024648381933658772
1906-05-02,0.05022876002533559
1906-05-03,0.1175008943785113
1906-05-04,0.16818662056418923
1906-05-05,0.20229062240018902
1906-05-06,0.2274701661863368
1906-05-07,0.25479944380849157
1906-05-08,0.29329381422950734
1906-05-09,0.3457865258262444
1906-05-10,0.4071499151708498
1906-05-11,0.4658528232338782
1906-05-12,0.5076239269949666
1906-05-13,0.5202911938154963
1906-05-14,0.4977925719772225
1906-05-15,0.44243774535876323
1906-05-16,0.36415103423032424
1906-05-17,0.2776175644182596
1906-05-18,0.19795814542642431
1906-05-19,0.13644109365472212
1906-05-20,0.09702437781462456
1906-05-21,0.07581413751595822
1906-05-22,0.06356686039545702
1906-05-23,0.0504681132527564
1906-05-24,0.030291180307961896
1906-05-25,0.002201076098714193
1906-05-26,-0.030916596586323203
1906-05-27,-0.06548288514316408
1906-05-28,-0.09916685893697068
1906-05-29,-0.12982849148099762
1906-05-30,-0.1538105868108645
1906-05-31,-0.16630556681331893
1906-06-01,-0.1649142171305376
1906-06-02,-0.15312990183757952
1906-06-03,-0.14100027976179497
1906-06-04,-0.1419724527007547
1906-06-05,-0.16821304159424433
1906-06-06,-0.2255916625681631
1906-06-07,-0.3097806341818969
1906-06-08,-0.4050723528808286
1906-06-09,-0.48891769436681354
1906-06-10,-0.5409211447617539
1906-06-11,-0.5513682807107908
1906-06-12,-0.5235451383112848
1906-06-13,-0.4702383128428044
1906-06-14,-0.408170567585764
1906-06-15,-0.35421296534461405
1906-06-16,-0.32306546588469953
1906-06-17,-0.32577269543752885
1906-06-18,-0.36815004369912774
1906-06-19,-0.4489708021284128
1906-06-20,-0.5570064884005919
1906-06-21,-0.6699327161219675
1906-06-22,-0.7595352126673766
1906-06-23,-0.8036387631656512
1906-06-24,-0.7961028193932167
1906-06-25,-0.7473621956056918
1906-06-26,-0.6763917985799303
1906-06-27,-0.6021884205204289
1906-06-28,-0.5393925772191794
1906-06-29,-0.4980163763945624
1906-06-30,-0.4838757577348969
1906-07-01,-0.49779102810441334
1906-07-02,-0.5329344570815695
1906-07-03,-0.5733956491839027
1906-07-04,-0.5973091137858823
1906-07-05,-0.5858184181340635
1906-07-06,-0.5326657891487566
1906-07-07,-0.4472956052015439
1906-07-08,-0.34776220293018706
1906-07-09,-0.24890461289186983
1906-07-10,-0.15487070866618752
1906-07-11,-0.06219994358461724
1906-07-12,0.029836068117332068
1906-07-13,0.11020364879382648
1906-07-14,0.15646532289226273
1906-07-15,0.14471472110481332
1906-07-16,0.0631705123648333
1906-07-17,-0.07959578972531518
1906-07-18,-0.256256852556318
1906-07-19,-0.4305050031002406
1906-07-20,-0.5682627985232873
1906-07-21,-0.6461824567173254
1906-07-22,-0.6562581324206388
1906-07-23,-0.6065056915587033
1906-07-24,-0.5158483808925578
1906-07-25,-0.4050210100200685
1906-07-26,-0.2881195002243217
1906-07-27,-0.16924948225041642
1906-07-28,-0.04458511217456061
1906-07-29,0.09105640287553414
1906-07-30,0.23689397699857184
1906-07-31,0.3826446119432506
1906-08-01,0.5117382414620255
1906-08-02,0.608289564977449
1906-08-03,0.6628484897032447
1906-08-04,0.673216788641144
1906-08-05,0.6422315594885943
1906-08-06,0.5757479585612498
1906-08-07,0.4820935588856958
1906-08-08,0.37108023474429364
1906-08-09,0.25300212989771514
1906-08-10,0.1383469467901393
1906-08-11,0.03793643847083321
1906-08-12,-0.038473516518101256
1906-08-13,-0.08468273907834338
1906-08-14,-0.10066262313780801
1906-08-15,-0.09341499313992423
1906-08-16,-0.07486050711739621
1906-08-17,-0.055925140276900195
1906-08-18,-0.04015711117801965
1906-08-19,-0.021333826423072272
1906-08-20,0.012503997097709552
1906-08-21,0.07170071860595172
1906-08-22,0.15871871391582054
1906-08-23,0.266630423121716
1906-08-24,0.3818975874238323
1906-08-25,0.48886171029937797
1906-08-26,0.5726094022689623
1906-08-27,0.6202017159588176
1906-08-28,0.6216355107036298
1906-08-29,0.5726380998588201
1906-08-30,0.4783026165768843
1906-08-31,0.3543489614485729
1906-09-01,0.22234185897692987
1906-09-02,0.1009848535075052
1906-09-03,-0.00042511367679444467
1906-09-04,-0.0808128054078208
1906-09-05,-0.14033952208024808
1906-09-06,-0.17467939584787584
1906-09-07,-0.1768061576795159
1906-09-08,-0.1434578978819423
1906-09-09,-0.0787675122951068
1906-09-10,0.008766915087210614
1906-09-11,0.11088387662659595
1906-09-12,0.2203642842274509
1906-09-13,0.3284338442811467
1906-09-14,0.4244092514211774
1906-09-15,0.49930664953378334
1906-09-16,0.5500264301796862
1906-09-17,0.5792914758898479
1906-09-18,0.5918214405264955
1906-09-19,0.5902365817724602
1906-09-20,0.5742577428594625
1906-09-21,0.5425809262727863
1906-09-22,0.49540548934825057
1906-09-23,0.4364143417975037
1906-09-24,0.3752797578913414
1906-09-25,0.3282151956862973
1906-09-26,0.3129246855178346
1906-09-27,0.3393985339499689
1906-09-28,0.4049828837209872
1906-09-29,0.4975625369739747
1906-09-30,0.6026938646804965
1906-10-01,0.708129647877781
1906-10-02,0.8051859214058901
1906-10-03,0.8890528398548587
1906-10-04,0.9590401793332355
1906-10-05,1.0170029479160079
1906-10-06,1.0644238102694683
1906-10-07,1.1000103160645704
1906-10-08,1.119323067824099
1906-10-09,1.114972656690523
1906-10-10,1.0772849537456421
1906-10-11,0.9968709456423701
1906-10-12,0.8695674493485483
1906-10-13,0.6991137023814185
1906-10-14,0.4945970538143971
1906-10-15,0.2652862211022837
1906-10-16,0.01850612577101142
1906-10-17,-0.23849191805652192
1906-10-18,-0.49526272789069314
1906-10-19,-0.7377733352852824
1906-10-20,-0.9521714361756213
1906-10-21,-1.1302456757940997
1906-10-22,-1.2707744337740197
1906-10-23,-1.3744765126082052
1906-10-24,-1.4359936660565051
1906-10-25,-1.4408864727037929
1906-10-26,-1.3715634844586149
1906-10-27,-1.2185697309836325
1906-10-28,-0.9883132051195993
1906-10-29,-0.7021206271714835
1906-10-30,-0.3875794653582252
1906-10-31,-0.06833085646314489
1906-11-01,0.24200722212648446
1906-11-02,0.5386537558205343
1906-11-03,0.8189977941537508
1906-11-04,1.074808779058432
1906-11-05,1.2895866017548128
1906-11-06,1.4441624734033123
1906-11-07,1.5279926011867881
1906-11-08,1.5476523625055827
1906-11-09,1.5261637037888571
1906-11-10,1.4929806696378916
1906-11-11,1.4706733147776991
1906-11-12,1.4644121080557024
1906-11-13,1.4589845021021786
1906-11-14,1.4248328626661995
1906-11-15,1.3318997912695916
1906-11-16,1.1652976280451643
1906-11-17,0.9349343412916508
1906-11-18,0.6728723025927663
1906-11-19,0.42017359985049085
1906-11-20,0.2110127392706379
1906-11-21,0.0628067453012492
1906-11-22,-0.024458706331729793
1906-11-23,-0.06149073381390528
1906-11-24,-0.061382681530491465
1906-11-25,-0.03433060797853464
1906-11-26,0.01312480497384412
1906-11-27,0.07643126684873248
1906-11-28,0.1507238815706025
1906-11-29,0.22935655267953775
1906-11-30,0.3030016471358166
1906-12-01,0.3594168416875155
1906-12-02,0.3842002505945691
1906-12-03,0.363720463012393
1906-12-04,0.28908152788687
1906-12-05,0.15912489310079508
1906-12-06,-0.01917140960698728
1906-12-07,-0.23176902541031347
1906-12-08,-0.4593481216360775
1906-12-09,-0.6797666172312309
1906-12-10,-0.8719820306194435
1906-12-11,-1.0200640405147638
1906-12-12,-1.1157543443893176
1906-12-13,-1.15841407744024
1906-12-14,-1.1535861841831938
1906-12-15,-1.1116158714295055
1906-12-16,-1.0471215638501428
1906-12-17,-0.9773997891679658
1906-12-18,-0.9187061695518304
1906-12-19,-0.8812146405462391
1906-12-20,-0.8654615397987255
1906-12-21,-0.8615915136994672
1906-12-22,-0.8521099593257212
1906-12-23,-0.8175410046222086
1906-12-24,-0.7439904573683508
1906-12-25,-0.6294957044486581
1906-12-26,-0.48597291186605207
1906-12-27,-0.33427418315591206
1906-12-28,-0.19409725401370082
1906-12-29,-0.07414621553016891
1906-12-30,0.03054775811167872
1906-12-31,0.13241605220641867
1907-01-01,0.24045257776843038
1907-01-02,0.3524436813327817
1907-01-03,0.4547787233374269
1907-01-04,0.5292892584690059
1907-01-05,0.5625760514487941
1907-01-06,0.5538705729581612
1907-01-07,0.5175742239174941
1907-01-08,0.4784165762400079
1907-01-09,0.46037213757475115
1907-01-10,0.475828107977184
1907-01-11,0.5213138335260469
1907-01-12,0.5815964159037545
1907-01-13,0.6379324727182678
1907-01-14,0.6758280185190639
1907-01-15,0.6896967771921989
1907-01-16,0.6846978300657606
1907-01-17,0.6749485356400063
1907-01-18,0.6771431464890634
1907-01-19,0.7007976318399187
1907-01-20,0.741356903322993
1907-01-21,0.781952879104231
1907-01-22,0.8043618714910716
1907-01-23,0.8019580945361486
1907-01-24,0.7855868660888674
1907-01-25,0.777381272367982
1907-01-26,0.7966852071957445
1907-01-27,0.847093318254642
1907-01-28,0.9123910858070186
1907-01-29,0.9625476211878575
1907-01-30,0.9665532240897168
1907-01-31,0.9058018547449007
1907-02-01,0.7819600083932832
1907-02-02,0.6158068601495459
1907-02-03,0.43932720700808336
1907-02-04,0.2852571218378062
1907-02-05,0.17752391847174132
1907-02-06,0.12404001346404493
1907-02-07,0.11419457128759937
1907-02-08,0.12264402761757916
1907-02-09,0.11917369466027096
1907-02-10,0.08064521137089
1907-02-11,5.280452515361855e-05
1907-02-12,-0.11210036985115467
1907-02-13,-0.23475533179348063
1907-02-14,-0.34720595627791095
1907-02-15,-0.43646105750608727
1907-02-16,-0.4980101496424836
1907-02-17,-0.5322625480716352
1907-02-18,-0.5413464886994787
1907-02-19,-0.5280262807515129
1907-02-20,-0.49608588471890447
1907-02-21,-0.45007232828836474
1907-02-22,-0.3943961370144991
1907-02-23,-0.33303812852466635
1907-02-24,-0.2709630322643463
1907-02-25,-0.21521057788591103
1907-02-26,-0.1735481386643915
1907-02-27,-0.15063118975758033
1907-02-28,-0.14505073224384968
1907-03-01,-0.14986524400987972
1907-03-02,-0.15658079699338368
1907-03-03,-0.15921103575512496
1907-03-04,-0.15605069222465123
1907-03-05,-0.1488199924298817
1907-03-06,-0.1408754155549236
1907-03-07,-0.13514644349776583
1907-03-08,-0.13241898965145998
1907-03-09,-0.13034637113966518
1907-03-10,-0.1242114574204831
1907-03-11,-0.10895269497225897
1907-03-12,-0.08131625683062631
1907-03-13,-0.040296524719531226
1907-03-14,0.014103701644001168
1907-03-15,0.0825449355438317
1907-03-16,0.16645796556920522
1907-03-17,0.26700358963713433
1907-03-18,0.384256553787362
1907-03-19,0.5175233004238767
1907-03-20,0.6654293445477986
1907-03-21,0.8251431361263479
1907-03-22,0.9908137031980015
1907-03-23,1.1520744707775852
1907-03-24,1.2926340210760634
1907-03-25,1.39037193398347
1907-03-26,1.42113908385585
1907-03-27,1.3676226476977535
1907-03-28,1.2294850016060432
1907-03-29,1.0282471456702
1907-03-30,0.8019087818611499
1907-03-31,0.5907167926167949
1907-04-01,0.4203876203454533
1907-04-02,0.2916887628604786
1907-04-03,0.18243268980488808
1907-04-04,0.06192739894822814
1907-04-05,-0.09037126155549667
1907-04-06,-0.27279531802046086
1907-04-07,-0.46253732924162994
1907-04-08,-0.6273820146302067
1907-04-09,-0.7405795112564175
1907-04-10,-0.7908177363400373
1907-04-11,-0.7838390810069109
1907-04-12,-0.736810467344255
1907-04-13,-0.6700175319398347
1907-04-14,-0.5996004095248684
1907-04-15,-0.5337890873995067
1907-04-16,-0.4731319809943304
1907-04-17,-0.41438605649821175
1907-04-18,-0.35541610364957876
1907-04-19,-0.2978814631130462
1907-04-20,-0.24557488727986465
1907-04-21,-0.2004537715200549
1907-04-22,-0.1598944109827754
1907-04-23,-0.11764550730926292
1907-04-24,-0.06749957051637055
1907-04-25,-0.007545701901452387
1907-04-26,0.05756577896434674
1907-04-27,0.11713042644254322
1907-04-28,0.15738582645181332
1907-04-29,0.16546653014713758
1907-04-30,0.1335072202156799
1907-05-01,0.06157092730350107
1907-05-02,-0.04169041097990438
1907-05-03,-0.16158702449890983
1907-05-04,-0.2821824605836164
1907-05-05,-0.3918446455141368
1907-05-06,-0.48687298087018815
1907-05-07,-0.5708599694205552
1907-05-08,-0.6488694029919456
1907-05-09,-0.7198192405208295
1907-05-10,-0.7721750444199426
1907-05-11,-0.7864425932517145
1907-05-12,-0.7427192448782765
1907-05-13,-0.6291049624210249
1907-05-14,-0.44700224422953627
1907-05-15,-0.21238579426501403
1907-05-16,0.04652973322335799
1907-05-17,0.2941046351754701
1907-05-18,0.49459645694842
1907-05-19,0.6209994582673534
1907-05-20,0.6627759724646782
1907-05-21,0.6282148773107332
1907-05-22,0.5397488393473256
1907-05-23,0.4241333024141501
1907-05-24,0.3026795164736633
1907-05-25,0.18578912590428998
1907-05-26,0.07350593161459124
1907-05-27,-0.04003825053477533
1907-05-28,-0.16159803970414377
1907-05-29,-0.29599347085450833
1907-05-30,-0.44477609068449864
1907-05-31,-0.6044500563899928
1907-06-01,-0.7639195040421424
1907-06-02,-0.904492467530381
1907-06-03,-1.004634257525927
1907-06-04,-1.0478910352126691
1907-06-05,-1.0291319930099627
1907-06-06,-0.9560818714167949
1907-06-07,-0.8459138284529607
1907-06-08,-0.7195167215626629
1907-06-09,-0.5958428154569971
1907-06-10,-0.4878670383196103
1907-06-11,-0.40000086272695745
1907-06-12,-0.3276758995019794
1907-06-13,-0.26016497758340296
1907-06-14,-0.18669970774339556
1907-06-15,-0.10200771583449296
1907-06-16,-0.0072816545825167694
1907-06-17,0.09349399741013277
1907-06-18,0.19721990474723938
1907-06-19,0.3020638303799759
1907-06-20,0.4047405019600082
1907-06-21,0.4979326765941482
1907-06-22,0.5700724655916596
1907-06-23,0.6076864823578902
1907-06-24,0.5985855394416186
1907-06-25,0.5356012110169461
1907-06-26,0.4206803406223752
1907-06-27,0.2678052554056057
1907-06-28,0.10126496136848077
1907-06-29,-0.051615961177848446
1907-06-30,-0.17021512028660235
1907-07-01,-0.24683947496975178
1907-07-02,-0.2861055799304887
1907-07-03,-0.29857940103990743
1907-07-04,-0.29379771903290225
1907-07-05,-0.27705713798318576
1907-07-06,-0.25119270206590566
1907-07-07,-0.22002559989202358
1907-07-08,-0.18965538780411956
1907-07-09,-0.16595857101205214
1907-07-10,-0.15051805055215883
1907-07-11,-0.13817448707867636
1907-07-12,-0.11879141112289525
1907-07-13,-0.08282649539414923
1907-07-14,-0.02811431224856069
1907-07-15,0.036746034552865806
1907-07-16,0.0954318782508056
1907-07-17,0.1324295629459264
1907-07-18,0.14116424048499532
1907-07-19,0.12672858861481556
1907-07-20,0.10245809434642944
1907-07-21,0.0834004327121758
1907-07-22,0.07964710409251148
1907-07-23,0.09299420432823778
1907-07-24,0.11893829910391668
1907-07-25,0.15224681187223105
1907-07-26,0.1902349460952012
1907-07-27,0.23116748800126719
1907-07-28,0.2713595279736327
1907-07-29,0.3062861763668249
1907-07-30,0.33477935410580517
1907-07-31,0.361187152140184
1907-08-01,0.3922382425515701
1907-08-02,0.43173795766719053
1907-08-03,0.478132305220541
1907-08-04,0.5266683197509732
1907-08-05,0.5727055120217389
1907-08-06,0.6133201206831511
1907-08-07,0.6471694698584587
1907-08-08,0.6743535492123651
1907-08-09,0.6962851705634402
1907-08-10,0.714860406958269
1907-08-11,0.7303621641642781
1907-08-12,0.7396543991989891
1907-08-13,0.7366161753309205
1907-08-14,0.7157660041178544
1907-08-15,0.676622109789653
1907-08-16,0.6255467612628133
1907-08-17,0.5735584152004641
1907-08-18,0.5319254925453987
1907-08-19,0.5077716632882115
1907-08-20,0.5018611057668705
1907-08-21,0.5094721202852771
1907-08-22,0.5243231830072898
1907-08-23,0.5432534838415931
1907-08-24,0.568746112368572
1907-08-25,0.6069424442229836
1907-08-26,0.6621808378711835
1907-08-27,0.731489026564702
1907-08-28,0.803161578509941
1907-08-29,0.8603834070179204
