date,0,1,2,3,4,5,6,7,8,9,10,11,rmm1,rmm2
1978-05-24,-66.9375,-54.445312,-135.53125,-231.47656,-42.820312,-36.3125,-18.3125,-187.75781,-144.73438000000002,-43.632812,27.015625,-67.05469000000001,9.999999619999999e+35,9.999999619999999e+35
1978-05-25,-14.34375,-49.179688,-135.65625,-193.07031,-93.640625,-71.66405999999999,7.4453125,21.710938,-200.76561999999998,-51.085938,-65.28125,-1.234375,9.999999619999999e+35,9.999999619999999e+35
1978-05-26,50.78125,23.484375,-270.6172,-137.16406,-130.01561999999998,-33.734375,61.710938,160.92969,-249.64062,-73.21094000000001,-121.32031,67.25780999999999,9.999999619999999e+35,9.999999619999999e+35
1978-05-27,66.21094000000001,107.44531,-265.3828,-108.49219,-114.52344,63.875,68.77344000000001,128.4375,-243.08594,-78.08594000000001,-68.6875,67.703125,9.999999619999999e+35,9.999999619999999e+35
1978-05-28,11.9609375,85.71094000000001,-180.1875,-226.16406,-66.03905999999999,71.91405999999999,-3.3828125,28.71875,-174.33594,-40.351562,-30.632812,-12.515625,9.999999619999999e+35,9.999999619999999e+35
1978-05-29,-55.179688,9.953125,-182.85938000000002,-337.2578,-88.61719000000001,-32.054688,-104.953125,-23.78125,-181.09375,22.0625,-92.96094000000001,-49.460938,9.999999619999999e+35,9.999999619999999e+35
1978-05-30,-45.195312,-9.5703125,-315.26562,-296.90625,-199.25781,-44.296875,-73.32030999999999,-20.320312,-241.10156,88.015625,-143.30469,-4.7734375,9.999999619999999e+35,9.999999619999999e+35
1978-05-31,24.054688,77.90625,-455.875,-199.07031,-228.4375,76.109375,-5.5859375,-36.0,-240.70312,76.53905999999999,-94.375,43.453125,9.999999619999999e+35,9.999999619999999e+35
1978-06-01,30.203125,86.640625,-381.1797,-142.52344,-60.773438,105.27344,-37.132812,-56.453125,-79.14844000000001,71.75780999999999,4.8359375,61.851562,9.999999619999999e+35,9.999999619999999e+35
1978-06-02,-26.5625,34.070312,-14.6171875,-139.92969,85.05469000000001,51.882812,-54.90625,-42.234375,70.25,142.22656,66.89844000000001,9.9765625,9.999999619999999e+35,9.999999619999999e+35
1978-06-03,-116.75781,-31.570312,86.4375,-188.4375,135.67188000000002,16.570312,-103.15625,-137.09375,124.36719,205.19531,80.296875,-76.046875,9.999999619999999e+35,9.999999619999999e+35
1978-06-04,-134.03906,-79.9375,71.1875,-186.21875,62.28125,34.273438,-214.1875,-142.46875,164.66406,146.86719,99.640625,-79.015625,9.999999619999999e+35,9.999999619999999e+35
1978-06-05,-90.57030999999999,-64.203125,168.60938000000002,-19.929688,42.851562,-10.2734375,-228.42188,-134.01561999999998,188.22656,89.69530999999999,154.0,-51.71875,9.999999619999999e+35,9.999999619999999e+35
1978-06-06,-53.976562,-13.6171875,214.45312,111.6875,60.773438,-5.7109375,-161.47656,-222.60156,191.0625,139.94531,137.02344,-62.898438,9.999999619999999e+35,9.999999619999999e+35
1978-06-07,-80.0,-35.40625,139.60938000000002,145.5,-12.078125,-18.023438,-142.08594,-282.23438,115.8125,173.86719,103.96875,-89.171875,9.999999619999999e+35,9.999999619999999e+35
1978-06-08,-105.84375,-49.296875,10.4921875,140.42969,20.085938,0.328125,-93.109375,-239.73438,43.382812,118.609375,167.38281,-83.75780999999999,9.999999619999999e+35,9.999999619999999e+35
1978-06-09,-35.617188,-31.507812,11.015625,198.5,91.8125,-47.0,-8.890625,-202.08594,59.3125,57.34375,169.54688000000002,-25.742188,9.999999619999999e+35,9.999999619999999e+35
1978-06-10,73.66405999999999,92.9375,28.023438,265.0547,124.19531,-0.1640625,155.05469,-191.07031,46.828125,36.289062,166.5625,81.33594000000001,9.999999619999999e+35,9.999999619999999e+35
1978-06-11,14.53125,60.1875,61.304688,138.25781,143.13281,22.492188,99.61719000000001,-275.52344,0.078125,17.953125,163.34375,-12.359375,9.999999619999999e+35,9.999999619999999e+35
1978-06-12,-37.546875,2.609375,119.33594,-0.1640625,155.25,5.0703125,23.789062,-203.46875,62.804688,48.96875,156.75,-68.35155999999999,9.999999619999999e+35,9.999999619999999e+35
1978-06-13,-21.820312,3.671875,111.99219,-123.61719,54.898438,19.695312,-2.4609375,-29.1875,80.49219000000001,33.789062,157.27344,-75.66405999999999,9.999999619999999e+35,9.999999619999999e+35
1978-06-14,-37.429688,-21.25,108.875,-153.83594,91.078125,37.34375,-103.875,-20.789062,102.265625,55.554688,177.64844,-81.41405999999999,9.999999619999999e+35,9.999999619999999e+35
1978-06-15,-92.765625,-97.16405999999999,52.867188,-161.73438000000002,120.64844,-33.117188,-233.98438,-50.304688,55.476562,113.734375,161.64061999999998,-67.25,9.999999619999999e+35,9.999999619999999e+35
1978-06-16,-112.88281,-151.89844,25.90625,-75.35155999999999,159.67188000000002,-104.86719,-296.82812,-102.296875,27.828125,73.890625,115.671875,-67.109375,9.999999619999999e+35,9.999999619999999e+35
1978-06-17,-124.50781,-143.40625,-43.359375,-27.304688,16.3125,-127.265625,-151.89844,-161.98438000000002,-52.90625,-9.8125,58.53125,-83.58594000000001,9.999999619999999e+35,9.999999619999999e+35
1978-06-18,-151.11719,-154.8125,-84.64844000000001,-41.5625,-22.164062,-166.53125,-116.28125,-193.09375,-140.82031,-87.5,47.5,-106.53906,9.999999619999999e+35,9.999999619999999e+35
1978-06-19,-113.40625,-159.29688000000002,-18.289062,-54.078125,93.046875,-176.73438000000002,-170.6875,-113.46094,-103.24219000000001,-165.85156,33.125,-70.53905999999999,9.999999619999999e+35,9.999999619999999e+35
1978-06-20,-30.90625,-100.89844000000001,-42.914062,-13.375,48.421875,-149.15625,-128.38281,-42.101562,-92.94530999999999,-133.03906,24.648438,-9.7421875,9.999999619999999e+35,9.999999619999999e+35
1978-06-21,-38.648438,-55.765625,-52.195312,-31.867188,32.546875,-77.203125,-82.015625,-104.80469000000001,-106.21094,-48.835938,46.148438,4.4453125,9.999999619999999e+35,9.999999619999999e+35
1978-06-22,-85.890625,-91.16405999999999,35.492188,-116.1875,85.296875,-58.382812,-162.10938000000002,-97.69530999999999,-53.039062,-32.132812,62.515625,-18.109375,9.999999619999999e+35,9.999999619999999e+35
1978-06-23,-45.242188,-61.203125,102.796875,-76.078125,77.0625,-81.05469000000001,-81.00780999999999,-28.40625,32.710938,-19.15625,68.625,31.609375,9.999999619999999e+35,9.999999619999999e+35
1978-06-24,42.992188,60.9375,77.39844000000001,-86.58594000000001,104.89844,22.351562,86.97655999999999,-12.4765625,76.72655999999999,32.015625,153.1875,81.78905999999999,9.999999619999999e+35,9.999999619999999e+35
1978-06-25,-6.6953125,-1.3671875,127.19531,-193.83594,238.82812,-2.0390625,12.984375,-90.53125,103.89844000000001,74.78125,211.32812,7.4296875,9.999999619999999e+35,9.999999619999999e+35
1978-06-26,-70.83594000000001,-43.546875,161.50781,-156.50781,260.91406,-32.773438,-25.914062,-122.0,119.171875,71.203125,171.875,-42.757812,9.999999619999999e+35,9.999999619999999e+35
1978-06-27,-78.58594000000001,-22.484375,137.0625,81.13280999999999,157.75781,-14.9921875,-76.984375,-107.39844,109.65625,74.25780999999999,135.82031,-45.804688,9.999999619999999e+35,9.999999619999999e+35
1978-06-28,-110.953125,-48.695312,86.234375,73.69530999999999,116.10156,-28.710938,-119.72656,-144.74219,51.835938,36.570312,88.40625,-92.59375,9.999999619999999e+35,9.999999619999999e+35
1978-06-29,-143.53906,-130.28125,18.046875,-80.671875,50.101562,-69.64844000000001,-161.60938000000002,-216.0,8.7578125,19.398438,64.39844000000001,-117.97656,9.999999619999999e+35,9.999999619999999e+35
1978-06-30,-164.39844,-177.92969,-33.179688,-130.64844,29.5625,-139.35938000000002,-180.57031,-286.10938,-31.65625,-67.80469000000001,46.632812,-100.88280999999999,9.999999619999999e+35,9.999999619999999e+35
1978-07-01,-123.859375,-133.82811999999998,-46.265625,69.1875,63.046875,-135.92969,-66.92969000000001,-347.51562,-47.34375,-88.984375,39.414062,-51.015625,9.999999619999999e+35,9.999999619999999e+35
1978-07-02,-87.78905999999999,-103.984375,-124.078125,279.21875,63.789062,-106.83594,-49.296875,-432.34375,-118.421875,-119.53125,11.109375,-60.492188,9.999999619999999e+35,9.999999619999999e+35
1978-07-03,-46.210938,-88.28905999999999,-170.27344,318.91406,-52.21875,-105.24219,1.4375,-297.23438,-148.03906,-142.70311999999998,-10.5390625,-7.71875,9.999999619999999e+35,9.999999619999999e+35
1978-07-04,5.1171875,-20.867188,-176.59375,348.27344,-194.86719,-43.140625,85.265625,-30.578125,-134.44531,-168.625,19.085938,31.554688,9.999999619999999e+35,9.999999619999999e+35
1978-07-05,23.835938,43.273438,-143.90625,332.42188,-154.89844,44.09375,151.32031,-66.234375,-117.390625,-181.0625,86.625,25.828125,9.999999619999999e+35,9.999999619999999e+35
1978-07-06,30.84375,95.296875,-82.8125,282.02344,51.210938,61.0,219.52344,-96.296875,-67.46094000000001,-193.46875,75.859375,30.890625,9.999999619999999e+35,9.999999619999999e+35
1978-07-07,25.679688,110.24219,-110.39844,277.97656,111.0,58.859375,207.53906,-177.10938000000002,-75.375,-163.5625,19.453125,33.023438,9.999999619999999e+35,9.999999619999999e+35
1978-07-08,-13.9609375,119.8125,-96.57030999999999,238.625,32.414062,84.25,159.82031,-435.08594000000005,-101.296875,-127.25781,-14.015625,-84.69530999999999,9.999999619999999e+35,9.999999619999999e+35
1978-07-09,-123.30469,11.515625,-28.453125,142.46094,9.4609375,25.4375,-74.359375,-706.59375,-56.460938,-67.17969000000001,-19.289062,-174.88281,9.999999619999999e+35,9.999999619999999e+35
1978-07-10,-160.17969,-111.59375,-51.867188,113.16406,-76.4375,-88.39844000000001,-241.70312,-568.5781,-66.328125,21.851562,-44.546875,-137.73438000000002,9.999999619999999e+35,9.999999619999999e+35
1978-07-11,-81.50780999999999,-119.57031,-177.72656,205.69531,-130.94531,-135.92969,-161.25,-162.58594,-173.17969,-38.710938,-125.47656,-0.796875,9.999999619999999e+35,9.999999619999999e+35
1978-07-12,-6.21875,-57.070312,-245.34375,287.5,-135.5,-118.96094,64.203125,4.2109375,-184.32811999999998,-114.53906,-120.859375,55.375,9.999999619999999e+35,9.999999619999999e+35
1978-07-13,4.8984375,-26.914062,-221.625,335.64844,-124.28906,-106.91406,222.625,-6.359375,-142.0625,-59.679688,-111.13281,51.367188,9.999999619999999e+35,9.999999619999999e+35
1978-07-14,-20.148438,17.679688,-222.8125,301.03125,-78.40625,-108.39844,375.51562,-58.539062,-135.98438000000002,-15.875,-149.52344,-13.3203125,9.999999619999999e+35,9.999999619999999e+35
1978-07-15,-21.453125,44.242188,-273.875,158.30469,-91.58594000000001,-67.375,379.6797,-126.53125,-182.57811999999998,-27.453125,-144.99219,-63.515625,9.999999619999999e+35,9.999999619999999e+35
1978-07-16,16.632812,51.273438,-350.28906,56.234375,-125.3125,-10.3359375,331.875,-61.34375,-223.19531,-111.03906,-133.66406,-58.71875,9.999999619999999e+35,9.999999619999999e+35
1978-07-17,6.984375,43.421875,-347.0547,-31.171875,-89.83594000000001,50.109375,251.49219,8.8203125,-223.82812,-138.36719,-107.38281,-65.03125,9.999999619999999e+35,9.999999619999999e+35
1978-07-18,-69.1875,3.8984375,-317.07812,-151.96875,-17.453125,41.539062,147.99219,2.3828125,-184.64061999999998,-69.72655999999999,-80.33594000000001,-113.38281,9.999999619999999e+35,9.999999619999999e+35
1978-07-19,-138.07031,-65.375,-397.5625,-219.82812,-155.60938000000002,-63.734375,-22.5625,-82.44530999999999,-229.82031,-19.4375,-158.07811999999998,-150.57811999999998,9.999999619999999e+35,9.999999619999999e+35
1978-07-20,-124.15625,-77.74219000000001,-503.09375,-127.375,-347.41406,-72.44530999999999,-142.39844,-66.40625,-327.60938,-68.10155999999999,-159.08594,-128.98438000000002,9.999999619999999e+35,9.999999619999999e+35
1978-07-21,-132.61719,-103.02344000000001,-377.25,-70.16405999999999,-205.17969,-52.148438,-212.07031,-129.04688000000002,-274.0547,-106.89844,-170.05469,-135.27344,9.999999619999999e+35,9.999999619999999e+35
1978-07-22,-226.66406,-157.03906,-178.72656,-150.03125,90.5,-76.171875,-250.65625,-245.33594,-132.375,-152.42188000000002,-143.80469,-220.53906,9.999999619999999e+35,9.999999619999999e+35
1978-07-23,-283.22656,-205.09375,-46.460938,-289.52344,-3.921875,-101.46094000000001,-233.58594,-292.6953,-41.109375,-92.46094000000001,-52.898438,-269.20312,9.999999619999999e+35,9.999999619999999e+35
1978-07-24,-268.4922,-222.75781,69.11719000000001,-353.10156,-137.89844,-71.8125,-214.79688,-252.4375,69.53905999999999,33.78125,65.85155999999999,-266.83594,9.999999619999999e+35,9.999999619999999e+35
1978-07-25,-243.15625,-224.84375,97.94530999999999,-309.9297,-140.5,-114.80469,-162.84375,-258.25,55.882812,127.63281,81.75780999999999,-236.375,9.999999619999999e+35,9.999999619999999e+35
1978-07-26,-267.25,-222.39062,88.72655999999999,-420.6875,-68.765625,-161.21094,-107.765625,-340.28906,-4.984375,23.546875,31.664062,-303.10156,9.999999619999999e+35,9.999999619999999e+35
1978-07-27,-265.97656,-210.70312,131.51561999999998,-536.3281,24.226562,-105.359375,-197.13281,-236.64062,32.742188,-87.671875,57.976562,-308.33594,9.999999619999999e+35,9.999999619999999e+35
1978-07-28,-254.64062,-207.86719,169.88281,-523.39844,7.78125,-38.195312,-338.8828,-136.85156,98.609375,45.671875,70.15625,-254.14844,9.999999619999999e+35,9.999999619999999e+35
1978-07-29,-231.40625,-169.27344,175.28906,-390.07812,25.359375,-10.75,-464.92188,-114.58594,118.35156,82.40625,121.39844,-196.19531,9.999999619999999e+35,9.999999619999999e+35
1978-07-30,-179.97656,-117.265625,184.28125,-223.05469,32.882812,-10.84375,-503.07812,-120.421875,122.875,61.210938,163.50781,-138.17969,9.999999619999999e+35,9.999999619999999e+35
1978-07-31,-114.11719,-84.58594000000001,232.71875,-186.47656,46.460938,-6.4921875,-402.98438,-160.48438000000002,110.171875,12.953125,215.59375,-97.49219000000001,9.999999619999999e+35,9.999999619999999e+35
1978-08-01,-114.03906,-113.71094,222.76562,-251.3125,15.109375,-23.296875,-368.48438,-130.63281,74.77344000000001,-31.585938,183.19531,-97.33594000000001,9.999999619999999e+35,9.999999619999999e+35
1978-08-02,-125.203125,-143.73438000000002,175.32811999999998,-147.40625,-71.25,-79.08594000000001,-295.17188,-61.1875,-2.15625,-85.24219000000001,162.83594,-80.8125,9.999999619999999e+35,9.999999619999999e+35
1978-08-03,-67.21094000000001,-100.11719000000001,127.19531,21.03125,-4.8515625,-98.21875,-177.25,-3.5078125,-80.33594000000001,-112.24219,155.29688000000002,-15.6328125,9.999999619999999e+35,9.999999619999999e+35
1978-08-04,-29.585938,-61.5,126.08594,52.851562,118.53125,-72.32030999999999,-107.75,-15.2265625,-83.546875,-113.72656,137.9375,-21.445312,9.999999619999999e+35,9.999999619999999e+35
1978-08-05,-49.75,-32.703125,99.4375,-72.25780999999999,122.33594,-50.21875,5.8984375,-95.28125,-45.585938,-8.5,83.4375,-60.1875,9.999999619999999e+35,9.999999619999999e+35
1978-08-06,-46.59375,4.1484375,81.88280999999999,-211.79688,74.80469000000001,12.7109375,-12.4453125,-76.921875,-53.84375,54.054688,69.03905999999999,-24.351562,9.999999619999999e+35,9.999999619999999e+35
1978-08-07,-43.757812,10.2890625,13.015625,-189.42969,87.65625,12.703125,-144.78906,-106.296875,-78.83594000000001,15.421875,85.234375,-27.09375,9.999999619999999e+35,9.999999619999999e+35
1978-08-08,-30.382812,24.828125,45.078125,-200.28125,144.25781,43.984375,-223.14844,-148.67188000000002,1.2890625,28.953125,112.11719,-79.921875,9.999999619999999e+35,9.999999619999999e+35
1978-08-09,-53.664062,48.320312,138.49219,-381.17188,255.39844,56.601562,-154.98438000000002,-121.61719,110.46875,68.71094000000001,180.48438000000002,-100.03905999999999,9.999999619999999e+35,9.999999619999999e+35
1978-08-10,-77.125,61.617188,148.23438000000002,-553.0156,297.8047,50.421875,-126.30469,-62.40625,116.796875,60.289062,216.07031,-107.953125,9.999999619999999e+35,9.999999619999999e+35
1978-08-11,-104.49219000000001,25.875,99.96094000000001,-501.01562,256.6328,53.59375,-183.71094,-43.625,100.55469000000001,38.226562,185.78125,-127.39844,9.999999619999999e+35,9.999999619999999e+35
1978-08-12,-178.98438000000002,-21.390625,27.320312,-376.03906,194.27344,58.882812,-381.0547,-98.265625,92.50780999999999,40.164062,161.875,-184.71875,9.999999619999999e+35,9.999999619999999e+35
1978-08-13,-206.55469,-71.99219000000001,-20.148438,-360.77344,176.01561999999998,53.585938,-575.0469,-58.648438,101.33594000000001,7.0234375,151.77344,-200.74219,9.999999619999999e+35,9.999999619999999e+35
1978-08-14,-113.65625,-35.265625,26.351562,-227.4375,197.40625,49.507812,-589.8906,91.65625,128.82811999999998,-9.765625,144.02344,-85.796875,9.999999619999999e+35,9.999999619999999e+35
1978-08-15,12.7265625,83.30469000000001,84.34375,-119.63281,270.21094,106.90625,-189.4375,157.64844,176.75,0.0625,178.00781,25.007812,9.999999619999999e+35,9.999999619999999e+35
1978-08-16,60.601562,106.734375,141.83594,-99.984375,366.5625,99.28125,80.5625,38.101562,237.61719,29.0,221.35938,5.6875,9.999999619999999e+35,9.999999619999999e+35
1978-08-17,15.453125,90.38280999999999,246.05469,-53.984375,332.0625,55.515625,62.601562,-55.25,235.40625,89.9375,212.07031,-27.023438,9.999999619999999e+35,9.999999619999999e+35
1978-08-18,-61.5625,45.765625,231.02344,-50.382812,172.49219,33.859375,-84.80469000000001,-212.64844,161.26561999999998,113.49219,138.27344,-88.10155999999999,9.999999619999999e+35,9.999999619999999e+35
1978-08-19,-106.42969,30.296875,229.89062,-184.75781,130.48438000000002,62.21875,-191.13281,-237.67188,165.72656,121.828125,142.11719,-92.02344000000001,9.999999619999999e+35,9.999999619999999e+35
1978-08-20,-106.734375,11.7578125,225.19531,-257.34375,130.84375,39.507812,-197.22656,-156.05469,149.05469,93.484375,167.38281,-61.25,9.999999619999999e+35,9.999999619999999e+35
1978-08-21,-45.4375,50.296875,230.08594,-283.72656,173.95311999999998,72.5,-25.421875,-97.50780999999999,138.17188000000002,90.609375,187.96875,-73.38280999999999,9.999999619999999e+35,9.999999619999999e+35
1978-08-22,-65.671875,-7.0625,142.69531,-388.39062,180.20311999999998,27.203125,-85.59375,-134.65625,100.69530999999999,54.203125,155.51561999999998,-113.27344,9.999999619999999e+35,9.999999619999999e+35
1978-08-23,-58.96875,-0.2578125,56.351562,-343.77344,104.53905999999999,-20.679688,-104.046875,-71.53905999999999,60.46875,-22.265625,125.578125,-102.97655999999999,9.999999619999999e+35,9.999999619999999e+35
1978-08-24,-9.90625,80.52344000000001,-54.53125,-326.8047,37.648438,48.640625,-34.34375,-31.109375,-0.734375,-37.640625,125.34375,-82.44530999999999,9.999999619999999e+35,9.999999619999999e+35
1978-08-25,-44.09375,90.30469000000001,1.4609375,-481.71875,158.54688000000002,122.83594,-80.21875,-110.97656,19.765625,-21.625,181.45311999999998,-108.640625,9.999999619999999e+35,9.999999619999999e+35
1978-08-26,-107.53906,2.5546875,93.296875,-618.40625,248.71094,38.109375,-210.32812,-191.14844,64.28905999999999,4.484375,174.13281,-119.21875,9.999999619999999e+35,9.999999619999999e+35
1978-08-27,-96.015625,14.8984375,-13.421875,-426.6328,127.875,-2.03125,-230.42188,-93.78125,51.71875,53.8125,104.609375,-57.070312,9.999999619999999e+35,9.999999619999999e+35
1978-08-28,-72.828125,10.0234375,-177.61719,-194.32811999999998,1.734375,-11.296875,-148.5625,10.203125,-51.515625,93.28905999999999,62.695312,-17.5,9.999999619999999e+35,9.999999619999999e+35
1978-08-29,-106.49219,-32.96875,-166.70311999999998,-261.76562,37.023438,-67.6875,-124.03125,-29.351562,-113.05469,90.65625,56.734375,-63.523438,9.999999619999999e+35,9.999999619999999e+35
1978-08-30,-102.4375,-61.367188,-88.96094000000001,-257.23438,151.3125,-122.50781,-140.24219,-58.984375,-6.203125,37.859375,52.195312,-34.179688,9.999999619999999e+35,9.999999619999999e+35
1978-08-31,-26.390625,-19.414062,-65.390625,-53.476562,17.359375,-103.99219000000001,-111.6875,-32.820312,6.671875,23.898438,109.19531,58.273438,9.999999619999999e+35,9.999999619999999e+35
1978-09-01,-8.015625,0.8671875,29.71875,110.86719,-20.726562,-71.92969000000001,-94.640625,-69.13280999999999,-13.578125,18.890625,129.45311999999998,83.69530999999999,9.999999619999999e+35,9.999999619999999e+35
1978-09-02,20.929688,8.453125,115.5,140.15625,159.28906,-40.578125,-54.0,-114.8125,28.523438,27.054688,143.07811999999998,57.695312,9.999999619999999e+35,9.999999619999999e+35
1978-09-03,41.851562,49.007812,140.20311999999998,126.28906,168.80469,-44.914062,37.015625,-138.08594,59.015625,62.796875,134.46094,49.679688,9.999999619999999e+35,9.999999619999999e+35
1978-09-04,45.289062,88.3125,132.38281,103.078125,122.24219,-13.515625,112.203125,-133.40625,50.929688,114.28906,116.90625,62.820312,9.999999619999999e+35,9.999999619999999e+35
1978-09-05,63.414062,113.9375,31.835938,118.17969,53.28125,35.546875,116.97656,-85.109375,17.9375,90.19530999999999,68.94530999999999,125.91406,9.999999619999999e+35,9.999999619999999e+35
1978-09-06,44.046875,90.421875,-47.890625,103.171875,127.60156,51.070312,109.28906,-69.75,-15.390625,75.828125,97.640625,115.890625,9.999999619999999e+35,9.999999619999999e+35
1978-09-07,12.515625,42.609375,-82.46094000000001,156.875,174.40625,27.382812,84.94530999999999,-1.5234375,-35.742188,86.515625,90.17969000000001,70.453125,9.999999619999999e+35,9.999999619999999e+35
1978-09-08,29.179688,50.367188,-84.38280999999999,227.80469,145.70311999999998,62.367188,42.085938,18.21875,-6.3671875,42.882812,110.578125,65.74219000000001,9.999999619999999e+35,9.999999619999999e+35
1978-09-09,40.90625,59.421875,-98.67969000000001,102.546875,177.58594,80.11719000000001,27.554688,-30.070312,57.210938,39.523438,134.03125,42.085938,9.999999619999999e+35,9.999999619999999e+35
1978-09-10,53.476562,62.054688,-61.453125,-77.96875,236.22656,55.546875,-1.6015625,9.2734375,65.78125,72.09375,160.71094,49.539062,9.999999619999999e+35,9.999999619999999e+35
1978-09-11,115.234375,112.49219,-73.35155999999999,-51.398438,101.96875,43.0,59.070312,46.476562,43.671875,88.328125,111.96094,90.5625,9.999999619999999e+35,9.999999619999999e+35
1978-09-12,76.92969000000001,157.48438000000002,-100.390625,-8.4921875,-96.0625,104.22655999999999,128.96094,-60.601562,-11.3515625,37.328125,67.75780999999999,55.898438,9.999999619999999e+35,9.999999619999999e+35
1978-09-13,-59.195312,37.773438,-0.5703125,-191.50781,-150.0,69.96094000000001,-78.19530999999999,-143.83594,-12.5703125,27.976562,10.1015625,-88.82030999999999,9.999999619999999e+35,9.999999619999999e+35
1978-09-14,-38.273438,-2.15625,120.58594,-141.57031,17.523438,39.460938,-181.40625,2.125,30.898438,40.757812,7.859375,-64.984375,9.999999619999999e+35,9.999999619999999e+35
1978-09-15,67.35155999999999,68.734375,124.5,6.984375,-33.328125,77.86719000000001,-105.75781,174.95311999999998,29.335938,19.328125,27.054688,34.0625,9.999999619999999e+35,9.999999619999999e+35
1978-09-16,18.109375,72.875,140.07811999999998,-96.546875,39.25,78.734375,-20.820312,96.0625,18.398438,-94.640625,83.10155999999999,2.5,9.999999619999999e+35,9.999999619999999e+35
1978-09-17,-121.39844,-19.140625,142.05469,-210.92969,110.97656,5.3046875,-36.25,-57.070312,33.328125,-130.78906,57.109375,-123.703125,9.999999619999999e+35,9.999999619999999e+35
1978-09-18,-186.85156,-89.86719000000001,69.99219000000001,-304.21094,-32.8125,-47.125,-142.21875,-73.375,4.1796875,-70.9375,17.265625,-149.33594,9.999999619999999e+35,9.999999619999999e+35
1978-09-19,-194.11719,-126.03906,-72.74219000000001,-257.39062,-219.86719,-91.40625,-251.46875,-46.226562,-92.90625,-20.9375,-38.5625,-114.41406,9.999999619999999e+35,9.999999619999999e+35
1978-09-20,-174.88281,-94.35155999999999,-57.070312,13.2421875,-82.609375,-57.101562,-220.4375,-103.4375,-118.11719,-83.609375,0.328125,-83.72655999999999,9.999999619999999e+35,9.999999619999999e+35
1978-09-21,-191.19531,-100.59375,118.953125,68.11719000000001,164.39844,-14.3828125,-214.90625,-167.80469,38.359375,-49.25,102.24219000000001,-169.21094,9.999999619999999e+35,9.999999619999999e+35
1978-09-22,-183.71875,-150.6875,225.14844,-97.03125,86.375,-59.671875,-275.0625,-149.11719,143.24219,48.46875,115.14844,-179.27344,9.999999619999999e+35,9.999999619999999e+35
1978-09-23,-127.66406,-164.84375,160.8125,-347.66406,-52.257812,-162.03906,-246.71094,-109.58594,92.44530999999999,111.21875,87.08594000000001,-144.00781,9.999999619999999e+35,9.999999619999999e+35
1978-09-24,-6.703125,-63.84375,0.3984375,-236.07812,-113.546875,-112.921875,-90.28905999999999,-43.140625,-8.0859375,83.078125,37.875,-40.453125,9.999999619999999e+35,9.999999619999999e+35
1978-09-25,97.640625,48.898438,-49.257812,124.96094,1.734375,4.421875,18.4375,-44.304688,-47.875,7.2734375,59.734375,20.367188,9.999999619999999e+35,9.999999619999999e+35
1978-09-26,-1.65625,69.47655999999999,170.5625,108.78906,132.92969,79.828125,42.1875,-130.99219,110.41406,30.890625,148.375,-77.46094000000001,9.999999619999999e+35,9.999999619999999e+35
1978-09-27,-125.58594,-9.828125,305.8828,-238.42969,197.07031,-1.3046875,-99.38280999999999,-170.91406,207.19531,132.46875,189.21094,-122.40625,9.999999619999999e+35,9.999999619999999e+35
1978-09-28,-92.109375,-16.875,228.71094,-581.0469,129.17969,-59.453125,-198.375,3.8125,129.84375,106.50781,211.86719,-41.585938,9.999999619999999e+35,9.999999619999999e+35
1978-09-29,-4.40625,60.921875,168.02344,-695.47656,143.96094,33.101562,-163.46094,127.140625,70.94530999999999,66.359375,213.3125,21.96875,9.999999619999999e+35,9.999999619999999e+35
1978-09-30,-44.53125,10.5,282.35938,-569.28125,312.85938,51.289062,-355.9375,4.3984375,161.94531,47.203125,222.46875,-57.546875,9.999999619999999e+35,9.999999619999999e+35
1978-10-01,-85.484375,-53.890625,305.09375,-392.32812,222.50781,-37.507812,-551.3047,-44.429688,198.20311999999998,61.296875,90.35155999999999,-91.89844000000001,9.999999619999999e+35,9.999999619999999e+35
1978-10-02,-24.585938,9.9375,150.28906,-120.5625,-13.3046875,-1.734375,-465.3828,86.46094000000001,70.90625,-28.3125,20.242188,-16.648438,9.999999619999999e+35,9.999999619999999e+35
1978-10-03,86.75780999999999,109.203125,85.90625,-17.375,-19.953125,119.453125,-324.5625,113.80469,-16.71875,-108.890625,110.75781,-4.6953125,9.999999619999999e+35,9.999999619999999e+35
1978-10-04,24.15625,66.25,239.03906,-71.171875,160.39061999999998,111.16406,-173.0,-60.679688,107.53906,-42.851562,191.22656,-110.703125,9.999999619999999e+35,9.999999619999999e+35
1978-10-05,-51.96875,-24.21875,256.1328,-125.50781,201.30469,-9.9140625,-122.125,-180.9375,152.74219,13.7578125,134.85156,-185.09375,9.999999619999999e+35,9.999999619999999e+35
1978-10-06,-44.390625,-24.390625,118.75781,-104.05469000000001,93.24219000000001,-59.953125,-42.34375,-134.5,97.35155999999999,22.765625,71.453125,-140.42188000000002,9.999999619999999e+35,9.999999619999999e+35
1978-10-07,12.609375,61.359375,-37.109375,-70.1875,63.3125,-18.710938,88.6875,-156.02344,31.59375,48.90625,83.38280999999999,-148.32031,9.999999619999999e+35,9.999999619999999e+35
1978-10-08,22.28125,78.015625,-24.96875,-119.796875,64.890625,34.554688,154.10156,-125.875,48.71875,70.30469000000001,79.64844000000001,-214.29688,9.999999619999999e+35,9.999999619999999e+35
