,0
1905-11-10,0.32924632211487387
1905-11-11,0.25214575213544443
1905-11-12,0.17598735753855613
1905-11-13,0.1010762065547523
1905-11-14,0.022102263950692716
1905-11-15,-0.06615756762432133
1905-11-16,-0.16287217266368081
1905-11-17,-0.2600080107247626
1905-11-18,-0.34615295641184785
1905-11-19,-0.4116730431075939
1905-11-20,-0.4517063711021609
1905-11-21,-0.46599877853452915
1905-11-22,-0.4569555323046803
1905-11-23,-0.4280794003604765
1905-11-24,-0.3839963509353433
1905-11-25,-0.3315453590316288
1905-11-26,-0.2800962225137341
1905-11-27,-0.23947317143391217
1905-11-28,-0.2161956894956843
1905-11-29,-0.21098694700462578
1905-11-30,-0.21948232526479156
1905-12-01,-0.23504996138991285
1905-12-02,-0.2516992611575156
1905-12-03,-0.2663935550872801
1905-12-04,-0.28036386061957314
1905-12-05,-0.2981287754967414
1905-12-06,-0.3239264161983964
1905-12-07,-0.35759948414017795
1905-12-08,-0.39240742745555507
1905-12-09,-0.4161340461152561
1905-12-10,-0.41591354453068
1905-12-11,-0.38516626451601615
1905-12-12,-0.3281292438875771
1905-12-13,-0.25808092798717697
1905-12-14,-0.1906025110054732
1905-12-15,-0.1370822629848496
1905-12-16,-0.10196657675862879
1905-12-17,-0.08358529610048791
1905-12-18,-0.07684551807640881
1905-12-19,-0.07578456795394097
1905-12-20,-0.07418066817482448
1905-12-21,-0.06492184872273114
1905-12-22,-0.041715582499391654
1905-12-23,-0.004584522382645992
1905-12-24,0.035431754622088654
1905-12-25,0.058150359509580765
1905-12-26,0.04219227909633273
1905-12-27,-0.02696826451828921
1905-12-28,-0.15349689544935674
1905-12-29,-0.3322585102175594
1905-12-30,-0.5515588355938075
1905-12-31,-0.794642038902463
1906-01-01,-1.039201363007602
1906-01-02,-1.2571503730871845
1906-01-03,-1.4178359244228282
1906-01-04,-1.4947727272874787
1906-01-05,-1.471951046906968
1906-01-06,-1.3464960587908077
1906-01-07,-1.1291144071111423
1906-01-08,-0.8447857601942069
1906-01-09,-0.5314884563241878
1906-01-10,-0.23248787989506225
1906-01-11,0.016637970693689122
1906-01-12,0.19841153238441628
1906-01-13,0.3150408795556809
1906-01-14,0.3823977263555889
1906-01-15,0.42174789426329246
1906-01-16,0.452852331290582
1906-01-17,0.4894132371337242
1906-01-18,0.537281851745945
1906-01-19,0.5958727360130173
1906-01-20,0.662310214168518
1906-01-21,0.7362855461682652
1906-01-22,0.8226480360182776
1906-01-23,0.9296429250664792
1906-01-24,1.0635602198410643
1906-01-25,1.2230285637153215
1906-01-26,1.395889051266257
1906-01-27,1.5602768238989762
1906-01-28,1.6912788562699699
1906-01-29,1.7722805928129926
1906-01-30,1.804657561934124
1906-01-31,1.807630168811292
1906-02-01,1.8069694662947455
1906-02-02,1.8204259034274963
1906-02-03,1.8491806261759225
1906-02-04,1.8782592420270339
1906-02-05,1.8831620141194394
1906-02-06,1.8389061864350784
1906-02-07,1.7281104705336727
1906-02-08,1.5453286243687183
1906-02-09,1.2972407534411734
1906-02-10,1.0004450737095099
1906-02-11,0.6773205263621705
1906-02-12,0.34932793095869835
1906-02-13,0.03003452467689928
1906-02-14,-0.2774538715348295
1906-02-15,-0.5765150597486651
1906-02-16,-0.8686013506364664
1906-02-17,-1.1449801175674559
1906-02-18,-1.3839470036310597
1906-02-19,-1.5566822052640485
1906-02-20,-1.6391033574677942
1906-02-21,-1.6221929531772763
1906-02-22,-1.5147147515722459
1906-02-23,-1.3383704851388314
1906-02-24,-1.1199889351576713
1906-02-25,-0.8849177173942667
1906-02-26,-0.6524124588437289
1906-02-27,-0.43221754731622336
1906-02-28,-0.22365339882868013
1906-03-01,-0.02001493444670001
1906-03-02,0.18264608227998186
1906-03-03,0.3788455834856051
1906-03-04,0.5555261676915249
1906-03-05,0.7019194627103865
1906-03-06,0.8194142466317803
1906-03-07,0.9224306633532994
1906-03-08,1.0280373375121261
1906-03-09,1.1413403241886748
1906-03-10,1.247946920701294
1906-03-11,1.3199435743781038
1906-03-12,1.3313059407552001
1906-03-13,1.271520190449628
1906-03-14,1.1485966257813087
1906-03-15,0.9819553548346089
1906-03-16,0.7931692743208794
1906-03-17,0.6013393618916393
1906-03-18,0.4223280801397508
1906-03-19,0.2672418135008735
1906-03-20,0.1396186878534659
1906-03-21,0.03540492148796823
1906-03-22,-0.0519843415170823
1906-03-23,-0.1251013018793552
1906-03-24,-0.18070114485648864
1906-03-25,-0.21481381612033507
1906-03-26,-0.22970785968167323
1906-03-27,-0.23606204185562563
1906-03-28,-0.24883006159944082
1906-03-29,-0.2807339032815489
1906-03-30,-0.33723566431349267
1906-03-31,-0.41366350518123146
1906-04-01,-0.4944840373866906
1906-04-02,-0.5561936114996171
1906-04-03,-0.5746380353235977
1906-04-04,-0.5341601266804848
1906-04-05,-0.4335046830891048
1906-04-06,-0.28501512462296447
1906-04-07,-0.10843909569870382
1906-04-08,0.07583967388995695
1906-04-09,0.2503442878403146
1906-04-10,0.4008580903379409
1906-04-11,0.5162710809265204
1906-04-12,0.5899406888920377
1906-04-13,0.6216867698877956
1906-04-14,0.6179918982484768
1906-04-15,0.5898817480563199
1906-04-16,0.5502480519391201
1906-04-17,0.5113396498705562
1906-04-18,0.48110286306327854
1906-04-19,0.4586364015699068
1906-04-20,0.4326828840864105
1906-04-21,0.38677051893533093
1906-04-22,0.30904486321371377
1906-04-23,0.19985252904140144
1906-04-24,0.07163123923375166
1906-04-25,-0.05753955610397392
1906-04-26,-0.17032517195809693
1906-04-27,-0.2520853987391397
1906-04-28,-0.2903822317116153
1906-04-29,-0.27663824254609204
1906-04-30,-0.210525123850747
1906-05-01,-0.10319772591578279
1906-05-02,0.023942601743171518
1906-05-03,0.14473707042020983
1906-05-04,0.23566372161970156
1906-05-05,0.28290298548561404
1906-05-06,0.2872851968353012
1906-05-07,0.26484142420314344
1906-05-08,0.24078978442000232
1906-05-09,0.23795423210702166
1906-05-10,0.265398581382417
1906-05-11,0.31428325199287155
1906-05-12,0.36347581974518534
1906-05-13,0.39103224948403253
1906-05-14,0.3842609593119715
1906-05-15,0.3429706683382639
1906-05-16,0.2762599032700327
1906-05-17,0.1975121745185916
1906-05-18,0.12080554829214799
1906-05-19,0.05788225100150038
1906-05-20,0.014626018273089847
1906-05-21,-0.010827963048045175
1906-05-22,-0.02583402600727791
1906-05-23,-0.038065803926633404
1906-05-24,-0.051481765938656734
1906-05-25,-0.0659405516485679
1906-05-26,-0.07965082673417394
1906-05-27,-0.09211690888331052
1906-05-28,-0.1054332636857498
1906-05-29,-0.12286988576936901
1906-05-30,-0.1461234818929088
1906-05-31,-0.174309468136494
1906-06-01,-0.20572946217866683
1906-06-02,-0.23995940846477348
1906-06-03,-0.277869167084658
1906-06-04,-0.32041172142719065
1906-06-05,-0.3681767352588935
1906-06-06,-0.4212025471067279
1906-06-07,-0.4770994948409885
1906-06-08,-0.5283850185511624
1906-06-09,-0.5628621775364642
1906-06-10,-0.5686017411489372
1906-06-11,-0.5401900974001546
1906-06-12,-0.482015097276919
1906-06-13,-0.4077559620871283
1906-06-14,-0.3373573811958964
1906-06-15,-0.29188011918477724
1906-06-16,-0.2868318130587409
1906-06-17,-0.32725707897142714
1906-06-18,-0.4080318915118988
1906-06-19,-0.5177897354697086
1906-06-20,-0.6410482447046159
1906-06-21,-0.7572879615035074
1906-06-22,-0.8426532526058796
1906-06-23,-0.8780310577476116
1906-06-24,-0.8580521955325645
1906-06-25,-0.7928046543988835
1906-06-26,-0.7016009171393062
1906-06-27,-0.6049465260106592
1906-06-28,-0.519417263010837
1906-06-29,-0.4555675991912191
1906-06-30,-0.4176946826354094
1906-07-01,-0.4048960142134361
1906-07-02,-0.41231483992260526
1906-07-03,-0.43151690706464646
1906-07-04,-0.4511547428264217
1906-07-05,-0.4601491738630597
1906-07-06,-0.4526089328181144
1906-07-07,-0.42981302412059025
1906-07-08,-0.39576908101190217
1906-07-09,-0.34950480468378264
1906-07-10,-0.28227548340337033
1906-07-11,-0.18465771319409813
1906-07-12,-0.05914972533690459
1906-07-13,0.07212449740106396
1906-07-14,0.17172315972833024
1906-07-15,0.20179128115319034
1906-07-16,0.14157260429207102
1906-07-17,-0.002042931665171291
1906-07-18,-0.19660625966940065
1906-07-19,-0.39673378972647216
1906-07-20,-0.5593539660098016
1906-07-21,-0.6546818765490865
1906-07-22,-0.6708557348763275
1906-07-23,-0.6128570162170793
1906-07-24,-0.4974484602451971
1906-07-25,-0.3475877384374026
1906-07-26,-0.18848315789180325
1906-07-27,-0.043021328153227276
1906-07-28,0.07517370036328692
1906-07-29,0.16650039817803236
1906-07-30,0.24233881780131483
1906-07-31,0.3162192635175908
1906-08-01,0.39650291521344955
1906-08-02,0.48380580662143263
1906-08-03,0.5705859828444348
1906-08-04,0.6414492214754813
1906-08-05,0.6771153406406848
1906-08-06,0.6631484685507331
1906-08-07,0.5974746404711477
1906-08-08,0.4899515304261262
1906-08-09,0.35571898639575866
1906-08-10,0.20994449867496023
1906-08-11,0.06744883168914818
1906-08-12,-0.05615615603106282
1906-08-13,-0.14615327452190863
1906-08-14,-0.19355771209631395
1906-08-15,-0.19954064701766477
1906-08-16,-0.17507236038306984
1906-08-17,-0.13467610330187374
1906-08-18,-0.08838265648867578
1906-08-19,-0.037796633810918676
1906-08-20,0.021555381841496177
1906-08-21,0.09442478191522373
1906-08-22,0.1811653344683959
1906-08-23,0.2770890737145279
1906-08-24,0.37516521247013773
1906-08-25,0.46824211953743317
1906-08-26,0.547800149833696
1906-08-27,0.600904699740851
1906-08-28,0.6105289122069374
1906-08-29,0.5625619091581271
1906-08-30,0.4563119288311929
1906-08-31,0.309965906458332
1906-09-01,0.154822010606126
1906-09-02,0.021161676976051647
1906-09-03,-0.0744076365329716
1906-09-04,-0.1316778645614996
1906-09-05,-0.15921788355654992
1906-09-06,-0.16430393805091997
1906-09-07,-0.14934942167812626
1906-09-08,-0.11562633159456424
1906-09-09,-0.06704302888448109
1906-09-10,-0.008833517700985213
1906-09-11,0.055847128014717876
1906-09-12,0.12610003325133035
1906-09-13,0.20047874250150854
1906-09-14,0.2757324557507197
1906-09-15,0.34886388571711746
1906-09-16,0.41939277248022816
1906-09-17,0.4882466194226445
1906-09-18,0.5534165604397463
1906-09-19,0.6063044371049185
1906-09-20,0.6329813529271441
1906-09-21,0.6204468661577771
1906-09-22,0.5635168636122563
1906-09-23,0.4685981607007997
1906-09-24,0.354399624912124
1906-09-25,0.24978310941267284
1906-09-26,0.18660958996298782
1906-09-27,0.18809527668913495
1906-09-28,0.25903735851759396
1906-09-29,0.3841124080201813
1906-09-30,0.5343958129201531
1906-10-01,0.6781298301858211
1906-10-02,0.7917169952404323
1906-10-03,0.8674314014175696
1906-10-04,0.9142914223593376
1906-10-05,0.9505370534575256
1906-10-06,0.9913603592150058
1906-10-07,1.039583838630395
1906-10-08,1.0844542775402328
1906-10-09,1.1068836685803212
1906-10-10,1.086523719183789
1906-10-11,1.0086148184978871
1906-10-12,0.869555507950733
1906-10-13,0.6779102017284332
1906-10-14,0.4489382783314934
1906-10-15,0.1965545906054858
1906-10-16,-0.07054750998020158
1906-10-17,-0.34548888379885057
1906-10-18,-0.6160949691579604
1906-10-19,-0.861989583996579
1906-10-20,-1.0607022405237203
1906-10-21,-1.198630411087329
1906-10-22,-1.2773535701712808
1906-10-23,-1.3098333609045703
1906-10-24,-1.309669562587905
1906-10-25,-1.2818030076697235
1906-10-26,-1.2210000135134915
1906-10-27,-1.1174266179366932
1906-10-28,-0.9635543419383775
1906-10-29,-0.7576999365715449
1906-10-30,-0.5036196865904456
1906-10-31,-0.2083905849682589
1906-11-01,0.1186814637915886
1906-11-02,0.464864673643966
1906-11-03,0.8116277288141255
1906-11-04,1.1336609665208226
1906-11-05,1.4017494614118478
1906-11-06,1.5902332966097437
1906-11-07,1.6865478615543414
1906-11-08,1.6975959619200285
1906-11-09,1.6484787332093964
1906-11-10,1.5733411262115087
1906-11-11,1.5022849789509298
1906-11-12,1.4499002774786163
1906-11-13,1.4101610452979088
1906-11-14,1.3600692313298388
1906-11-15,1.2710829490810902
1906-11-16,1.12395021372872
1906-11-17,0.9202139572423917
1906-11-18,0.684011738542808
1906-11-19,0.45247322488687186
1906-11-20,0.26007877274528984
1906-11-21,0.1261827345682541
1906-11-22,0.05219330696479742
1906-11-23,0.027782519637578176
1906-11-24,0.03959224292553777
1906-11-25,0.07609840414410386
1906-11-26,0.12754232031493462
1906-11-27,0.18419225691528068
1906-11-28,0.2363338744198698
1906-11-29,0.27650682009121186
1906-11-30,0.301273898327231
1906-12-01,0.3096494896580697
1906-12-02,0.29929474517551585
1906-12-03,0.26472702895002015
1906-12-04,0.19935003641209076
1906-12-05,0.09856094012038925
1906-12-06,-0.038890030080649576
1906-12-07,-0.21029153188636324
1906-12-08,-0.4070104289027792
1906-12-09,-0.6126272503370641
1906-12-10,-0.8050392123276123
1906-12-11,-0.9633797033290278
1906-12-12,-1.0753395126466876
1906-12-13,-1.1393001534751794
1906-12-14,-1.160796823238296
1906-12-15,-1.1485806445908404
1906-12-16,-1.114241247185343
1906-12-17,-1.0727393317855902
1906-12-18,-1.03894026647787
1906-12-19,-1.0202989443992705
1906-12-20,-1.0111880113863296
1906-12-21,-0.9939716044438426
1906-12-22,-0.9469904380003776
1906-12-23,-0.855150383701483
1906-12-24,-0.718069664469985
1906-12-25,-0.5525404781248128
1906-12-26,-0.38773411671253766
1906-12-27,-0.2534866703774655
1906-12-28,-0.16592120187820236
1906-12-29,-0.11849920128297987
1906-12-30,-0.08515772365987324
1906-12-31,-0.03454281895214183
1907-01-01,0.05351951752253275
1907-01-02,0.17913579369601645
1907-01-03,0.3238544020227908
1907-01-04,0.45812375842216513
1907-01-05,0.5507097329313747
1907-01-06,0.5800528349543379
1907-01-07,0.5453690491606541
1907-01-08,0.4698252744562106
1907-01-09,0.3908159120544019
1907-01-10,0.3429838392684472
1907-01-11,0.3451395745342874
1907-01-12,0.39673517226427707
1907-01-13,0.4816033199325623
1907-01-14,0.574808713953189
1907-01-15,0.6509943851830523
1907-01-16,0.6935676188320404
1907-01-17,0.7016000599880055
1907-01-18,0.689307940166753
1907-01-19,0.6763404260076098
1907-01-20,0.6748480470258471
1907-01-21,0.6836455817533033
1907-01-22,0.6943289897043593
1907-01-23,0.7029511391814018
1907-01-24,0.7157753239674254
1907-01-25,0.7443371392828334
1907-01-26,0.7952636854193514
1907-01-27,0.8631116961167004
1907-01-28,0.9298345691556144
1907-01-29,0.9699384926729914
1907-01-30,0.9591979254804052
1907-01-31,0.8840990844509512
1907-02-01,0.7479998896300936
1907-02-02,0.5710947957932678
1907-02-03,0.3847046581872347
1907-02-04,0.222621428311911
1907-02-05,0.11185460550839961
1907-02-06,0.06432960564958402
1907-02-07,0.07174633305498386
1907-02-08,0.10681728842652789
1907-02-09,0.13259997037836307
1907-02-10,0.11719689295559184
1907-02-11,0.047042092580428976
1907-02-12,-0.06834613562153179
1907-02-13,-0.20289132611790134
1907-02-14,-0.3275107876839393
1907-02-15,-0.42226193069962015
1907-02-16,-0.4809388730891985
1907-02-17,-0.50798933702929
1907-02-18,-0.5121480713790539
1907-02-19,-0.5014994015457631
1907-02-20,-0.48137208803398185
1907-02-21,-0.4534387195901845
1907-02-22,-0.4153646241389691
1907-02-23,-0.3628442549353536
1907-02-24,-0.294598730258826
1907-02-25,-0.21697492526479573
1907-02-26,-0.14370634458223908
1907-02-27,-0.08980826562453408
1907-02-28,-0.06333184148515751
1907-03-01,-0.06079242257420385
1907-03-02,-0.06968891929086497
1907-03-03,-0.07639293026260034
1907-03-04,-0.07388126496028673
1907-03-05,-0.06439696800173154
1907-03-06,-0.05642632135397284
1907-03-07,-0.059184121414648
1907-03-08,-0.07788642321740823
1907-03-09,-0.11081723142314408
1907-03-10,-0.14819398009918355
1907-03-11,-0.17383542139473057
1907-03-12,-0.17045658305728412
1907-03-13,-0.12642055843559036
1907-03-14,-0.03968089000263017
1907-03-15,0.08313967418282056
1907-03-16,0.23082593551482966
1907-03-17,0.3919149096238415
1907-03-18,0.5574234655826312
1907-03-19,0.72133782696043
1907-03-20,0.8795526579278258
1907-03-21,1.0286298575139161
1907-03-22,1.1647740089680985
1907-03-23,1.2821333538012418
1907-03-24,1.3703089529089778
1907-03-25,1.4135685371041984
1907-03-26,1.3952615363763181
1907-03-27,1.3073275421385113
1907-03-28,1.1590382177906213
1907-03-29,0.9776500674115127
1907-03-30,0.7988873766832453
1907-03-31,0.6521801197434512
1907-04-01,0.5481399355097808
1907-04-02,0.4736633804349492
1907-04-03,0.3972498544940059
1907-04-04,0.2840402017130775
1907-04-05,0.11461030485072683
1907-04-06,-0.10305622351447756
1907-04-07,-0.3362003228780219
1907-04-08,-0.542599446125779
1907-04-09,-0.6883617985986344
1907-04-10,-0.7580328990193587
1907-04-11,-0.7543220917122988
1907-04-12,-0.692329261616765
1907-04-13,-0.593805672784832
1907-04-14,-0.48229296634683466
1907-04-15,-0.37774357403765874
1907-04-16,-0.2916768241820426
1907-04-17,-0.22599763688533175
1907-04-18,-0.17668262436748816
1907-04-19,-0.13925663020328816
1907-04-20,-0.1111010387947332
1907-04-21,-0.0891697315576243
1907-04-22,-0.06683635842386736
1907-04-23,-0.034116429397230016
1907-04-24,0.018200576632563373
1907-04-25,0.09305393027476101
1907-04-26,0.18353182808941898
1907-04-27,0.2734692651215889
1907-04-28,0.3419193461004694
1907-04-29,0.36913279456391
1907-04-30,0.34223430849079567
1907-05-01,0.259788528956406
1907-05-02,0.13357072703137868
1907-05-03,-0.01453454089932453
1907-05-04,-0.16017779349693517
1907-05-05,-0.2851851914215108
1907-05-06,-0.3826655275891652
1907-05-07,-0.4559944471550889
1907-05-08,-0.5124530232898161
1907-05-09,-0.5552432333687127
1907-05-10,-0.5787958013042668
1907-05-11,-0.5704634013629893
1907-05-12,-0.5171924539719469
1907-05-13,-0.4122585200703582
1907-05-14,-0.2581981814443738
1907-05-15,-0.06615249076122655
1907-05-16,0.14601860013813414
1907-05-17,0.3560560819280619
1907-05-18,0.541040914435755
1907-05-19,0.6823287248739015
1907-05-20,0.769243839464078
1907-05-21,0.7996197421516787
1907-05-22,0.7777641717365757
1907-05-23,0.711371829756593
1907-05-24,0.6082682006439587
1907-05-25,0.47402414036809815
1907-05-26,0.3120130627257383
1907-05-27,0.12609569446221158
1907-05-28,-0.07652682022125089
1907-05-29,-0.28494948044092194
1907-05-30,-0.4861465187642075
1907-05-31,-0.6658651681230588
1907-06-01,-0.8085840046111987
1907-06-02,-0.899398382310296
1907-06-03,-0.9291200063942114
1907-06-04,-0.8993213717291603
1907-06-05,-0.8229271819994061
1907-06-06,-0.7196552087173574
1907-06-07,-0.609405468610818
1907-06-08,-0.5071647545535419
1907-06-09,-0.42096528310245723
1907-06-10,-0.3521716744012319
1907-06-11,-0.2964998787484252
1907-06-12,-0.24527354219188297
1907-06-13,-0.18815976007246565
1907-06-14,-0.11779257524023116
1907-06-15,-0.033077242592241804
1907-06-16,0.06265329789202674
1907-06-17,0.1671146432453695
1907-06-18,0.28196362971826516
1907-06-19,0.40912216113468586
1907-06-20,0.5430371086840737
1907-06-21,0.6660827668674655
1907-06-22,0.7529687586704216
1907-06-23,0.7822343107010178
1907-06-24,0.7460021363187322
1907-06-25,0.651439596017715
1907-06-26,0.5155954359489264
1907-06-27,0.3593457269257598
1907-06-28,0.20346437253827904
1907-06-29,0.06589556772713143
1907-06-30,-0.04129001496061023
1907-07-01,-0.11455380601235339
1907-07-02,-0.15874413664661063
1907-07-03,-0.18297995811184775
1907-07-04,-0.19494917333031164
1907-07-05,-0.19815470705054722
1907-07-06,-0.19402166463150222
1907-07-07,-0.18556885592486594
1907-07-08,-0.1779512712077509
1907-07-09,-0.17512882407673047
1907-07-10,-0.17578318939465132
1907-07-11,-0.17173843379343723
1907-07-12,-0.15046048662150097
1907-07-13,-0.10153720470994258
1907-07-14,-0.024425482496408205
1907-07-15,0.06802106294342881
1907-07-16,0.15435188090026974
1907-07-17,0.21495814291828408
1907-07-18,0.2401145409774777
1907-07-19,0.2307259961973726
1907-07-20,0.19440776017841727
1907-07-21,0.14177431909197394
1907-07-22,0.08427466094019041
1907-07-23,0.03276681404504968
1907-07-24,-0.0030241265574753456
1907-07-25,-0.014336320856319792
1907-07-26,0.005477174119116315
1907-07-27,0.057575459237803675
1907-07-28,0.1351770190407881
1907-07-29,0.22571740923436184
1907-07-30,0.31626508071731335
1907-07-31,0.39709171504734414
1907-08-01,0.4612754129675302
1907-08-02,0.5037025952683832
1907-08-03,0.523161955589198
1907-08-04,0.5257266756363757
1907-08-05,0.5239768316409459
1907-08-06,0.5304971392298269
1907-08-07,0.5506549937661515
1907-08-08,0.5805664788841125
1907-08-09,0.6107490839395806
1907-08-10,0.630990827058902
1907-08-11,0.6329845573913266
1907-08-12,0.6118956113158438
1907-08-13,0.5691551091138071
1907-08-14,0.5148457212954105
1907-08-15,0.46545497152072046
1907-08-16,0.4363842246450223
1907-08-17,0.43428158304755055
1907-08-18,0.4546585235696097
1907-08-19,0.48528033121344494
1907-08-20,0.5118245383761052
1907-08-21,0.5228628334121794
1907-08-22,0.5137171046563197
1907-08-23,0.48895468077921345
1907-08-24,0.46153342947956943
1907-08-25,0.44717448567798285
1907-08-26,0.4564163552408112
1907-08-27,0.48957329925344567
1907-08-28,0.5378375477752787
1907-08-29,0.5887644108073437
1907-08-30,0.6315721841195169
