date,0,1,2,3,4,5,6,7,8,9,10,11
1957-10-11,55.75,145.71094,201.32031,-289.39062,76.99219000000001,195.25,1.4140625,141.17188000000002,125.83594,16.375,218.78125,131.98438000000002
1957-10-12,20.679688,82.57030999999999,242.96875,21.992188,165.26561999999998,201.11719,-83.11719000000001,87.21875,181.71875,39.84375,289.84375,60.117188
1957-10-13,29.640625,0.46875,258.625,-62.554688,147.57811999999998,96.046875,-151.63281,72.35155999999999,141.61719,77.359375,126.88281,99.30469000000001
1957-10-14,129.63281,22.40625,51.28125,19.960938,55.929688,28.046875,-17.117188,147.57031,18.53125,-40.070312,-15.1015625,164.54688000000002
1957-10-15,169.66406,76.36719000000001,18.929688,166.53906,-9.6796875,-30.875,170.42969,135.85938000000002,4.4453125,-91.453125,-54.109375,177.83594
1957-10-16,194.71094,114.36719,75.5625,219.1875,-20.25,-35.734375,224.00781,-11.7734375,14.375,-45.773438,-29.148438,142.17188000000002
1957-10-17,104.796875,63.398438,71.17969000000001,293.89844,0.2109375,-6.515625,203.625,-30.34375,35.296875,28.953125,71.78125,121.5625
1957-10-18,83.89844000000001,54.453125,117.77344,355.6875,65.71094000000001,-8.234375,210.28906,84.16405999999999,-3.7734375,-51.265625,80.67969000000001,137.0
1957-10-19,173.03125,127.53906,166.33594,353.53906,129.24219,29.117188,287.9922,69.734375,88.15625,-119.42969,113.53906,119.484375
1957-10-20,153.1875,161.65625,162.85938000000002,338.45312,88.80469000000001,154.54688000000002,400.75,55.367188,100.07030999999999,-41.539062,191.36719,101.015625
1957-10-21,66.359375,97.80469000000001,245.34375,247.44531,189.39844,115.03125,278.5625,-55.945312,147.98438000000002,87.40625,236.16406,29.578125
1957-10-22,-27.453125,9.9765625,272.78125,203.5,191.01561999999998,-79.41405999999999,156.42969,21.796875,161.89061999999998,142.40625,134.91406,-2.8125
1957-10-23,-25.242188,-9.828125,158.16406,205.61719,99.65625,-135.78906,169.35156,141.59375,93.78125,150.45311999999998,27.632812,-1.1640625
1957-10-24,24.984375,57.398438,138.49219,155.80469,54.320312,-59.101562,158.34375,153.4375,115.64844,55.554688,20.304688,75.52344000000001
1957-10-25,-32.773438,35.648438,211.75781,141.05469,23.007812,27.648438,89.39844000000001,82.328125,162.5,2.703125,70.92969000000001,53.234375
1957-10-26,-122.53125,-104.078125,242.95312,129.36719,2.703125,-19.546875,46.515625,-38.742188,201.33594,99.89844000000001,71.515625,-0.015625
1957-10-27,-32.265625,-73.78125,126.078125,136.73438000000002,-98.58594000000001,-69.671875,119.703125,10.2265625,120.140625,254.14844,64.046875,24.757812
1957-10-28,-13.0,-36.460938,99.11719000000001,208.16406,-103.86719000000001,-34.75,142.96875,157.22656,55.921875,198.4375,86.53905999999999,129.5625
1957-10-29,95.27344000000001,56.875,158.07811999999998,373.64844,0.859375,25.234375,242.29688,199.25,70.66405999999999,36.773438,80.97655999999999,222.39062
1957-10-30,146.54688000000002,111.24219,322.95312,399.1875,27.59375,52.273438,313.71094,-1.6953125,158.38281,-23.84375,137.35938000000002,200.24219
1957-10-31,46.828125,41.617188,279.73438,238.78125,35.3125,29.359375,265.1953,-188.61719,115.05469,-11.421875,133.69531,42.109375
1957-11-01,24.109375,-57.976562,139.41406,220.42188,34.039062,-38.5,158.75781,-119.52344,33.695312,-7.9609375,52.96875,30.0
1957-11-02,27.390625,-61.554688,104.0,285.10156,50.75,-33.3125,157.39844,-74.41405999999999,21.289062,-21.460938,55.1875,76.89844000000001
1957-11-03,-2.328125,-11.1171875,114.47656,260.83594,154.44531,36.914062,207.125,-15.2890625,69.83594000000001,-47.929688,152.35156,43.8125
1957-11-04,-5.0546875,14.34375,155.85156,138.60156,161.13281,25.195312,188.92188000000002,-93.16405999999999,131.33594,-49.359375,178.45311999999998,-30.265625
1957-11-05,32.21875,12.8203125,320.10156,59.414062,206.78906,28.507812,113.8125,-162.03125,209.78125,-17.765625,94.5,-29.335938
1957-11-06,-7.5234375,-4.6875,241.25,60.257812,154.42969,38.859375,90.77344000000001,-258.90625,127.17969,-37.140625,101.484375,-65.39844000000001
1957-11-07,-38.265625,-73.17969000000001,215.27344,114.13281,70.03905999999999,-124.75,40.820312,-301.77344,171.51561999999998,-133.49219,97.39844000000001,-57.460938
1957-11-08,0.9765625,-61.65625,91.171875,138.03125,12.6171875,-187.32811999999998,62.953125,-144.65625,81.796875,-127.8125,77.25,-29.523438
1957-11-09,29.210938,-28.109375,-7.046875,128.96094,86.16405999999999,-79.875,120.171875,-58.554688,64.015625,-182.11719,76.03905999999999,-44.585938
1957-11-10,17.4375,61.445312,-108.39844,55.914062,35.664062,17.609375,157.46094,5.5390625,46.164062,-253.40625,77.765625,-68.65625
1957-11-11,-8.3515625,67.015625,-15.875,-104.109375,-63.875,-9.8828125,117.84375,51.617188,9.2578125,-269.6797,87.421875,-55.734375
1957-11-12,63.84375,155.60156,146.51561999999998,-24.117188,-11.453125,30.648438,111.30469,217.67188,12.2734375,-358.9375,48.015625,73.1875
1957-11-13,245.02344,305.20312,151.78125,294.89062,-19.085938,94.19530999999999,242.85156,310.71094,-4.7734375,-389.1953,-1.46875,246.09375
1957-11-14,304.1875,330.8203,131.90625,402.90625,-14.765625,189.76561999999998,332.47656,343.71094,-35.898438,-332.4375,-17.015625,319.98438
1957-11-15,324.34375,284.4453,111.89844,368.9375,6.5,227.35156,329.1875,225.6875,7.8984375,-243.67969,19.367188,223.85938
1957-11-16,210.47656,199.08594,125.75781,335.96875,112.71094,221.95312,241.98438,110.63281,154.625,-115.921875,103.67969000000001,103.72655999999999
1957-11-17,132.58594,141.74219,113.47656,207.01561999999998,137.85938000000002,129.5625,111.859375,88.546875,178.27344,-16.164062,45.929688,66.5625
1957-11-18,205.6875,108.41406,93.0625,319.0547,19.945312,48.179688,102.8125,202.42188000000002,112.84375,-45.414062,-5.8984375,175.39061999999998
1957-11-19,288.76562,257.09375,60.515625,409.10156,-91.02344000000001,143.80469,282.84375,239.25781,0.328125,-48.671875,-13.796875,259.1875
1957-11-20,218.82812,286.78125,107.828125,412.14844,-36.0625,157.42969,292.96094,122.05469,77.734375,-24.9375,0.2421875,229.96875
1957-11-21,128.875,201.49219,78.0,296.1875,-49.164062,119.05469,154.16406,125.80469,63.054688,-40.226562,4.2109375,173.71875
1957-11-22,110.89844,115.21094,-17.953125,216.22656,-9.3359375,64.67969000000001,63.4375,246.50781,81.28905999999999,-77.52344000000001,-22.898438,201.44531
1957-11-23,175.89844,111.9375,-167.04688000000002,331.2578,-117.57031,53.304688,147.79688000000002,260.17188,0.4453125,-88.84375,-94.07030999999999,284.14844
1957-11-24,245.89062,165.67969,-212.27344,452.28905999999995,-227.88281,88.921875,308.23438,263.78125,-71.49219000000001,-3.1796875,-79.30469000000001,323.8203
1957-11-25,240.85938,165.42969,-229.63281,406.3125,-204.25781,77.53125,289.75,200.34375,-101.50780999999999,61.453125,-138.61719,285.46094
1957-11-26,122.80469,65.19530999999999,-165.11719,340.3203,-83.703125,-66.86719000000001,159.35156,223.85156,-115.61719,-14.9375,-191.99219,244.07031
1957-11-27,108.734375,17.96875,-159.73438000000002,367.32812,3.78125,-62.273438,157.02344,324.3125,-23.8125,-30.367188,-103.42969000000001,239.64844
1957-11-28,90.64844000000001,2.75,-82.47655999999999,261.32812,11.203125,-35.695312,102.78125,305.71094,61.90625,50.179688,-16.9375,146.19531
1957-11-29,54.546875,-35.453125,34.664062,212.32031,54.546875,-52.132812,119.609375,195.0625,18.539062,-14.3046875,-23.5,102.71094000000001
1957-11-30,25.421875,-35.65625,188.67188000000002,151.30469,143.82811999999998,-44.585938,94.52344000000001,184.35938000000002,43.078125,-79.828125,68.86719000000001,123.1875
1957-12-01,-14.71875,-64.84375,249.57031,97.28125,156.04688000000002,-38.0625,91.52344000000001,151.59375,113.53125,-94.390625,45.171875,68.63280999999999
1957-12-02,-68.86719000000001,-69.02344000000001,191.34375,71.25,77.19530999999999,-79.55469000000001,64.59375,83.78125,142.90625,-121.0,45.421875,1.0390625
1957-12-03,6.9609375,-36.195312,86.015625,112.21875,16.28125,-112.07031,45.75,113.90625,72.1875,-98.640625,37.609375,14.4140625
1957-12-04,54.773438,40.640625,31.570312,258.1797,-57.695312,-85.60155999999999,136.98438000000002,156.96875,18.382812,-34.328125,42.742188,94.75
1957-12-05,95.57030999999999,82.484375,186.01561999999998,278.14062,-19.734375,-25.164062,127.30469,189.97656,107.5,154.9375,134.82031,118.046875
1957-12-06,17.359375,-14.671875,218.36719,150.10156,-43.828125,-48.75,42.703125,207.92969,136.52344,263.15625,94.84375,58.3125
1957-12-07,65.125,-23.820312,119.609375,165.05469,-98.97655999999999,-80.359375,48.179688,289.8125,73.47655999999999,236.33594,23.820312,133.53125
1957-12-08,88.88280999999999,-9.9609375,-18.242188,223.02344,-117.171875,-46.992188,141.75,319.64844,-30.664062,174.46094,39.742188,148.71875
1957-12-09,8.6328125,-23.101562,34.820312,211.99219,48.578125,25.335938,175.39844,228.42188,31.125,257.53906,76.61719000000001,130.875
1957-12-10,19.367188,0.7578125,199.78906,211.96875,224.28125,135.64844,180.13281,195.13281,141.82811999999998,148.57031,135.44531,122.984375
1957-12-11,27.09375,16.625,378.67188,150.96094,292.9453,90.921875,132.95311999999998,195.78125,221.45312,84.546875,181.22656,95.0625
1957-12-12,88.80469000000001,96.49219000000001,339.48438,112.96094,305.5625,98.171875,161.85938000000002,211.375,229.00781,80.47655999999999,188.96875,143.10156
1957-12-13,35.507812,38.359375,253.21094,92.97655999999999,223.15625,64.38280999999999,80.85155999999999,77.90625,218.48438,38.351562,295.67188,38.101562
1957-12-14,-65.796875,-42.78125,219.86719,-1.984375,219.71094,36.570312,20.9375,-58.625,171.89061999999998,66.17969000000001,244.33594,-71.9375
1957-12-15,-116.11719,-170.92188000000002,188.45311999999998,-64.921875,188.23438000000002,-81.27344000000001,-135.88281,-12.2109375,167.22656,72.953125,124.96094,-94.00780999999999
1957-12-16,-136.4375,-128.0625,142.98438000000002,-90.83594000000001,121.734375,-67.14844000000001,-165.61719,38.140625,99.5,55.679688,117.5625,-72.11719000000001
1957-12-17,-121.765625,-69.21094000000001,46.445312,41.289062,118.21875,0.9375,-51.257812,17.429688,73.69530999999999,8.359375,137.125,-113.265625
1957-12-18,-163.10156,-79.36719000000001,-6.140625,-27.5625,185.6875,18.0,-73.80469000000001,91.66405999999999,89.83594000000001,-33.007812,172.65625,-93.453125
1957-12-19,-79.44530999999999,-49.53125,66.21875,-37.375,232.14062,7.0234375,-18.257812,43.828125,112.90625,-105.42969,191.17188000000002,-77.671875
1957-12-20,-190.79688000000002,-122.703125,135.53125,-67.14844000000001,228.58594,-6.9765625,-33.609375,-22.0625,97.921875,-94.89844000000001,104.65625,-126.92969
1957-12-21,-163.15625,-161.88281,81.796875,57.125,143.03125,-59.015625,-64.86719000000001,-60.015625,76.875,-48.40625,101.11719000000001,-108.21875
1957-12-22,-72.515625,-115.078125,-71.96875,92.44530999999999,25.476562,-6.078125,25.976562,37.960938,21.78125,-92.96094000000001,145.55469,-66.546875
1957-12-23,-14.8828125,-97.28125,-3.7734375,95.82030999999999,-0.0703125,27.820312,-24.085938,30.882812,72.625,-112.5625,63.984375,-15.9140625
1957-12-24,-35.257812,-58.5,164.39061999999998,12.25,-0.6015625,103.6875,-11.0390625,-26.257812,74.421875,-89.19530999999999,35.390625,30.6875
1957-12-25,-87.63280999999999,-97.74219000000001,167.52344,-63.257812,-106.125,179.53125,-77.89844000000001,-8.46875,39.171875,-163.875,6.7890625,-23.742188
1957-12-26,-1.0234375,-106.99219,162.64061999999998,9.296875,-172.63281,132.33594,-118.64844,25.257812,-21.125,-146.59375,-24.828125,-11.2109375
1957-12-27,59.59375,-93.265625,56.734375,58.914062,-138.10938000000002,36.117188,-79.296875,17.914062,-71.46875,-183.35156,-56.453125,29.289062
1957-12-28,108.203125,53.4375,95.8125,159.60938000000002,-51.5625,55.867188,85.16405999999999,-6.4921875,-36.851562,-301.1328,-35.078125,73.75
1957-12-29,79.80469000000001,157.125,174.875,176.375,-2.984375,53.59375,130.72656,-72.96875,-6.2734375,-309.95312,-32.71875,77.17969000000001
1957-12-30,21.398438,131.78906,157.9375,229.21875,-5.3671875,59.289062,103.390625,-96.515625,-35.726562,-185.80469,-55.359375,92.578125
1957-12-31,112.99219,110.421875,117.984375,148.14061999999998,16.289062,61.953125,90.16405999999999,-37.132812,-67.21875,-117.67969,-129.99219,94.9375
1958-01-01,175.15625,138.61719,156.08594,261.2578,70.734375,33.210938,214.03906,-44.585938,5.703125,-134.5,-63.273438,189.5625
1958-01-02,293.73438,261.17188,223.14062,329.45312,126.53906,155.79688000000002,337.14062,-25.429688,118.125,-148.4375,-23.898438,223.82812
1958-01-03,294.3047,251.69531,280.1953,337.73438,135.39061999999998,180.36719,319.34375,-70.35155999999999,154.52344,-174.39844,64.47655999999999,209.0625
1958-01-04,300.8672,204.19531,291.26562,459.125,209.30469,198.91406,309.65625,28.648438,134.89844,-189.375,138.85938000000002,280.26562
1958-01-05,365.42188,204.65625,266.34375,427.60938,102.27344000000001,251.42969,326.07812,172.5625,142.25,-28.359375,175.25,401.4297
1958-01-06,280.96875,180.08594,222.4375,418.20312,122.3125,272.9375,375.60938,239.39062,92.58594000000001,45.648438,171.65625,384.5625
1958-01-07,285.5078,223.47656,310.54688,308.89844,191.42188000000002,233.41406,320.2422,251.13281,127.90625,14.6484375,141.07031,347.67188
1958-01-08,279.03906,205.84375,366.67188,294.70312,266.60156,183.88281,209.98438,181.78125,211.21094,86.640625,100.50780999999999,313.7422
1958-01-09,249.5625,135.16406,300.8203,290.6172,231.85156,139.32811999999998,179.83594,133.34375,381.5078,186.63281,139.95311999999998,264.78125
1958-01-10,181.07811999999998,139.45311999999998,161.98438000000002,181.64061999999998,194.17188000000002,120.75,158.78906,206.80469,215.79688,295.625,85.41405999999999,263.79688
1958-01-11,175.57811999999998,177.70311999999998,107.17969,187.78125,90.578125,127.16406,173.84375,282.16406,112.07031,68.625,62.898438,231.77344
1958-01-12,234.07031,197.92188000000002,156.39844,112.03906,-21.9375,114.5625,246.0,235.42188,104.34375,-35.367188,10.3984375,176.71875
1958-01-13,191.55469,224.10156,81.63280999999999,-9.59375,-159.375,159.95311999999998,224.25781,257.57812,31.609375,-25.359375,-68.08594000000001,116.640625
1958-01-14,134.02344,238.24219,-163.09375,-20.101562,-288.72656,179.32811999999998,114.61719,355.6172,-117.125,-70.33594000000001,-60.539062,69.53125
1958-01-15,92.484375,175.34375,-188.79688000000002,77.515625,-209.0,145.6875,102.078125,352.54688,-169.85938000000002,-105.296875,-52.976562,66.38280999999999
1958-01-16,136.92969,182.40625,-41.476562,115.24219,-53.179688,46.039062,106.63281,271.3672,-55.59375,-140.24219,-100.390625,168.21094
1958-01-17,198.36719,162.42969,-37.117188,173.09375,-83.28125,61.390625,186.28125,228.0625,-96.32030999999999,-86.16405999999999,-149.78125,221.01562
1958-01-18,219.78906,180.42188000000002,2.265625,319.0703,-222.28906,129.72656,245.01562,278.6328,-116.046875,-33.078125,-99.140625,275.78125
1958-01-19,171.19531,156.36719,21.679688,278.16406,-93.21094000000001,181.05469,222.85156,251.07812,45.226562,-127.96094,47.515625,253.52344
1958-01-20,186.58594,202.28906,152.125,286.3828,79.96094000000001,166.38281,165.77344,277.39844,117.515625,-286.8203,31.203125,265.23438
1958-01-21,169.96094,201.16406,158.60156,244.71875,116.21094,112.71094,99.77344000000001,347.57812,77.80469000000001,-149.65625,-15.0859375,314.92188
1958-01-22,250.32812,198.00781,33.109375,317.1797,17.554688,-40.96875,198.86719,327.625,-6.890625,-125.46094,-28.34375,348.57812
1958-01-23,283.6797,240.82031,-129.35156,462.7578,-172.01561999999998,-63.648438,338.03906,390.52344,-124.578125,-25.242188,-73.578125,372.20312
1958-01-24,246.00781,134.60156,-47.789062,377.46094,-147.49219,9.671875,243.28906,492.28125,-35.257812,81.00780999999999,-92.78905999999999,355.8047
1958-01-25,116.328125,49.34375,-3.1875,253.28906,-113.88281,32.992188,206.61719,534.8906,-53.921875,216.28906,-38.96875,357.3828
1958-01-26,172.63281,80.0625,-35.5625,348.22656,-146.1875,-17.679688,189.01561999999998,528.35156,-39.578125,175.60938000000002,-75.11719000000001,316.9297
1958-01-27,142.91406,44.75,-34.90625,264.28906,-152.41406,-5.3515625,102.484375,422.64844000000005,-33.210938,136.96094,-115.24219,284.46094
1958-01-28,54.1875,-0.5859375,-46.226562,193.46875,-167.54688000000002,85.97655999999999,58.023438,297.78906,44.164062,104.34375,-118.33594,173.96094
1958-01-29,93.44530999999999,31.054688,-20.515625,250.76562,-157.60156,107.32031,101.63280999999999,141.76561999999998,71.55469000000001,200.75781,-74.40625,145.4375
1958-01-30,87.6875,57.664062,-122.78125,174.17188000000002,-147.57031,62.664062,104.30469000000001,-45.421875,69.96094000000001,275.21094,23.554688,63.890625
1958-01-31,73.91405999999999,57.257812,-144.01561999999998,64.703125,-178.46094,39.023438,85.03125,52.21875,42.390625,146.70311999999998,67.53905999999999,21.320312
1958-02-01,63.125,77.83594000000001,-35.234375,62.335938,-189.26561999999998,44.382812,50.828125,137.67969,65.828125,72.22655999999999,46.554688,73.734375
1958-02-02,43.320312,-15.609375,24.578125,137.08594,-89.0,88.75780999999999,4.671875,259.97656,43.289062,5.7890625,48.59375,165.125
1958-02-03,-8.4921875,-45.0625,106.40625,41.945312,-74.65625,95.14844000000001,-36.429688,228.08594,26.765625,-5.6171875,90.66405999999999,180.5
1958-02-04,-67.32030999999999,-61.523438,131.25781,-36.085938,77.75780999999999,110.546875,-55.476562,123.02344,142.25781,33.015625,204.75781,45.851562
1958-02-05,-54.164062,-87.0,180.125,-122.00781,103.25,70.953125,-126.47656,188.76561999999998,249.77344,17.6875,186.88281,-12.8125
1958-02-06,-70.015625,-64.484375,101.00780999999999,-196.82811999999998,92.80469000000001,-2.6171875,-88.421875,245.32812,177.30469,-33.617188,128.03125,-24.492188
1958-02-07,-117.875,-35.960938,-24.09375,-257.53906,136.42969,50.828125,-123.328125,141.70311999999998,63.859375,-42.882812,76.203125,-44.1875
1958-02-08,-138.75,-49.445312,-27.171875,-308.14844,87.125,118.28125,-218.1875,-15.1171875,54.429688,67.88280999999999,111.39844,-95.890625
1958-02-09,-122.63281,-96.92969000000001,-17.25,-290.66406,53.875,99.75780999999999,-202.0,-112.13281,40.015625,-36.320312,105.625,-100.609375
1958-02-10,-84.52344000000001,-64.39844000000001,88.6875,-155.07031,86.6875,78.25,-144.78125,-127.33594,108.625,-69.5,119.86719,-41.34375
1958-02-11,-63.421875,-60.867188,204.64061999999998,165.61719,32.5625,3.765625,-35.515625,-24.734375,117.25,-147.64844,73.140625,47.921875
1958-02-12,77.67969000000001,68.67969000000001,247.59375,482.40625,54.484375,77.296875,126.78906,1.6640625,82.89844000000001,-129.76561999999998,45.429688,186.17188000000002
1958-02-13,164.76561999999998,214.24219,263.5547,479.28905999999995,74.46094000000001,138.84375,282.1328,-88.125,127.5625,-42.859375,188.73438000000002,266.42188
1958-02-14,138.85938000000002,101.82030999999999,223.51562,374.2578,-16.507812,73.421875,246.51562,-390.125,132.25,26.0625,234.07031,250.66406
1958-02-15,157.94531,29.421875,184.47656,257.32812,104.5625,69.00780999999999,161.92969,-222.3125,116.953125,23.007812,223.42188,244.89844
1958-02-16,146.03125,40.046875,207.4375,164.49219,128.6875,127.625,139.38281,-139.70311999999998,183.67188000000002,-12.0234375,181.78906,230.14062
1958-02-17,70.11719000000001,125.703125,206.39844,109.74219,138.84375,118.265625,203.875,-227.29688,168.41406,-108.03906,108.171875,167.375
1958-02-18,126.21094,134.38281,176.35156,189.08594,77.046875,128.92188000000002,132.40625,-172.08594,133.17188000000002,-156.04688000000002,125.578125,214.61719
1958-02-19,226.30469,74.10155999999999,163.29688000000002,313.52344,20.28125,105.60156,101.97655999999999,-153.07031,73.94530999999999,-146.03906,180.99219,248.85938
1958-02-20,283.39844,136.85938000000002,225.23438,363.03906,183.54688000000002,137.3125,154.58594,-157.25781,138.74219,-84.02344000000001,217.42188,205.10938000000002
1958-02-21,158.50781,79.65625,313.16406,288.64844,272.85156,30.039062,178.24219,-95.63280999999999,207.55469,89.0,292.8672,158.36719
1958-02-22,130.61719,88.49219000000001,290.07812,186.34375,225.17969,8.7890625,128.92969,24.789062,175.375,163.02344,194.32031,188.625
1958-02-23,250.74219,112.375,111.97656,224.13281,97.53125,64.5625,140.67188000000002,123.02344,52.21875,86.05469000000001,82.78125,289.89844
1958-02-24,227.875,193.30469,90.85155999999999,389.0,58.90625,121.36719,226.45312,217.0625,45.078125,56.078125,152.25781,277.1875
1958-02-25,181.02344,161.28125,140.71094,283.96094,89.30469000000001,61.1875,216.28125,220.91406,113.953125,86.09375,201.73438000000002,191.48438000000002
1958-02-26,176.17969,72.3125,122.55469,144.0,-6.2890625,82.03125,187.16406,204.57811999999998,98.83594000000001,65.109375,157.21094,171.80469
1958-02-27,14.359375,64.40625,59.367188,-45.867188,-21.859375,69.89844000000001,66.10155999999999,239.0625,-21.257812,-90.890625,147.69531,124.13281
1958-02-28,-34.445312,22.546875,73.14844000000001,-121.64844,27.578125,34.789062,6.0859375,280.3672,0.65625,-98.89844000000001,113.17969,47.484375
1958-03-01,-65.234375,24.75,171.90625,-188.35156,-11.96875,33.703125,-56.859375,197.49219,92.578125,-61.921875,59.664062,-6.1484375
1958-03-02,-79.0,0.015625,177.63281,-104.96094,-25.515625,-13.359375,-8.75,139.4375,63.515625,-38.96875,-56.859375,-5.75
1958-03-03,-32.75,22.351562,142.32031,96.52344000000001,-32.054688,-18.40625,14.4296875,166.21875,25.46875,-122.03906,-57.382812,100.66405999999999
1958-03-04,84.52344000000001,86.74219000000001,149.97656,150.08594,-4.6015625,-39.429688,120.67969,294.82812,-0.578125,-193.13281,-21.914062,183.10156
1958-03-05,104.828125,22.195312,171.58594,137.74219,124.859375,-101.4375,87.0,253.28125,66.390625,-143.25,95.53905999999999,132.57031
1958-03-06,80.14844000000001,-57.273438,180.16406,217.48438,133.32031,-123.421875,83.39844000000001,110.57031,87.36719000000001,-104.40625,142.98438000000002,69.0625
1958-03-07,40.5,7.3203125,87.6875,244.3125,109.765625,-7.390625,107.88281,75.71094000000001,93.35155999999999,-93.58594000000001,162.41406,64.578125
1958-03-08,27.875,-20.023438,84.171875,170.23438000000002,81.21094000000001,70.65625,18.453125,55.695312,107.34375,-95.8125,188.82811999999998,47.132812
1958-03-09,-17.71875,-6.2890625,143.60938000000002,46.25,100.640625,58.71875,5.1171875,99.53905999999999,90.33594000000001,-120.07031,154.22656,14.7109375
1958-03-10,-12.2890625,2.5078125,79.99219000000001,-33.640625,7.0546875,42.796875,-37.125,84.25,18.335938,-142.36719,74.59375,-3.6796875
1958-03-11,-43.828125,22.375,55.328125,-50.445312,-42.539062,55.890625,-21.273438,33.820312,-17.664062,-199.71094,87.9375,6.96875
1958-03-12,-78.34375,72.3125,90.60155999999999,-124.14844,15.84375,110.0,-26.304688,40.257812,31.34375,-293.10156,143.25781,11.640625
1958-03-13,-194.82811999999998,-43.679688,190.82031,-211.76562,98.203125,69.109375,-141.23438000000002,-44.421875,108.35156,-273.54688,170.53906,-58.648438
1958-03-14,-198.28125,-94.60155999999999,286.97656,-233.28125,88.546875,-89.765625,-205.04688000000002,-34.226562,159.35156,-134.03125,107.78906,-51.90625
1958-03-15,-38.703125,-0.4609375,174.07031,-121.703125,-82.140625,-126.63281,-38.734375,46.859375,61.351562,-108.578125,-9.0,20.875
1958-03-16,39.90625,83.75,56.09375,-51.03125,-140.85156,-47.5,8.6953125,122.84375,-43.648438,-129.17188000000002,-8.828125,130.6875
1958-03-17,30.539062,39.023438,33.054688,-64.25780999999999,-65.59375,-12.359375,-0.7421875,147.71875,-31.65625,-148.82031,57.304688,104.53125
1958-03-18,-66.796875,-49.640625,58.9375,-92.390625,15.6328125,-51.210938,-133.04688000000002,62.5,29.335938,-204.53125,112.38281,62.414062
1958-03-19,-46.101562,-98.234375,49.75,-4.421875,-51.171875,-114.07031,-103.21094000000001,24.195312,26.3125,-152.30469,4.40625,86.33594000000001
1958-03-20,68.61719000000001,43.226562,-25.507812,71.64844000000001,-117.015625,-26.929688,0.765625,83.80469000000001,-21.710938,-149.14061999999998,35.382812,145.28125
1958-03-21,133.36719,65.74219000000001,17.148438,103.82030999999999,-114.89844,74.21094000000001,66.890625,43.335938,-8.7578125,-112.03125,71.296875,115.27344
1958-03-22,116.140625,39.320312,44.726562,46.085938,-0.8203125,38.34375,40.171875,-18.203125,38.195312,-99.99219000000001,77.14844000000001,46.289062
1958-03-23,101.9375,40.953125,68.22655999999999,22.453125,68.21875,10.4609375,66.60155999999999,60.1875,32.125,-161.01561999999998,79.92969000000001,119.33594
1958-03-24,140.75781,103.63280999999999,89.63280999999999,27.921875,73.21094000000001,-4.421875,87.19530999999999,181.52344,44.039062,-102.10155999999999,77.64844000000001,201.42188000000002
1958-03-25,177.60156,193.35938000000002,72.953125,-36.507812,42.15625,63.679688,121.953125,160.80469,30.9375,-69.25780999999999,115.28906,209.53906
1958-03-26,107.46875,160.13281,111.17969,-141.84375,27.046875,127.765625,40.875,-5.96875,74.82030999999999,-97.484375,95.85155999999999,113.67969
1958-03-27,91.35155999999999,172.95311999999998,99.32030999999999,-4.0703125,-8.109375,226.84375,21.960938,-301.78125,81.671875,-55.773438,91.33594000000001,156.85156
1958-03-28,191.25781,247.80469,172.35938000000002,378.79688,33.6875,293.89062,139.22656,-290.6328,59.507812,31.867188,85.734375,277.0547
1958-03-29,283.1797,297.70312,99.30469000000001,481.76562,92.421875,279.92188,289.65625,-320.51562,29.3125,28.445312,93.03905999999999,309.28125
1958-03-30,327.10938,354.625,65.14844000000001,526.8281,68.10155999999999,340.9297,412.27344,-235.42188,55.09375,-9.0546875,127.25781,337.53125
1958-03-31,296.0547,284.5703,235.89062,462.98438,87.71875,316.91406,372.0625,-168.35156,101.84375,-69.61719000000001,168.36719,247.8125
1958-04-01,220.00781,212.54688,343.52344,292.2422,91.28125,290.8672,272.02344,-146.29688000000002,170.5625,-33.25,204.38281,190.10156
1958-04-02,163.96875,205.54688000000002,276.0547,129.59375,110.78125,315.78906,236.17188,-112.25,193.24219,55.054688,172.28906,188.42188000000002
1958-04-03,162.92969,180.55469,217.47656,5.03125,27.210938,295.67188,87.5,-28.21875,130.89061999999998,42.289062,180.08594,184.75
1958-04-04,106.89844,116.58594,218.78125,-36.4375,-40.421875,162.53125,27.007812,8.8203125,81.5,17.460938,185.77344,129.10156
1958-04-05,102.859375,65.61719000000001,140.98438000000002,-42.820312,-65.125,25.34375,69.69530999999999,-96.140625,12.0703125,-135.4375,80.33594000000001,97.46094000000001
1958-04-06,92.82030999999999,70.65625,94.0625,1.8828125,-79.890625,24.117188,16.554688,-150.09375,63.59375,-235.39062,16.78125,108.83594
1958-04-07,-19.226562,29.6875,35.03125,39.671875,-84.734375,68.85155999999999,-52.398438,-127.03125,38.078125,-259.41406,16.101562,78.21875
1958-04-08,-67.28125,-9.28125,10.875,139.53906,-127.64844,17.539062,-114.1875,-126.96094,-71.49219000000001,-156.5,11.2890625,56.601562
1958-04-09,16.65625,51.742188,-107.39844,154.48438000000002,-251.63281,-3.8203125,27.203125,-76.859375,-174.10938000000002,-82.64844000000001,-78.65625,46.992188
1958-04-10,77.57030999999999,52.757812,-81.78905999999999,55.5,-291.70312,-41.226562,64.765625,-235.74219,-153.77344,-139.85156,-97.74219000000001,-32.609375
1958-04-11,32.46875,23.75,2.6953125,31.59375,-164.84375,-19.679688,58.492188,-224.59375,-75.49219000000001,-56.117188,-147.96094,-13.21875
